"","Effect","N","did","sc","sdid"
"118",1,5,2.11463660284495,1.83453037540523,3.17074459659237
"119",1,5,2.87264358760574,4.25956197481609,2.70708493682899
"120",1,5,2.95649804536528,1.48159581550319,2.21506933899265
"121",1,5,-1.12506047803523,-0.134590494605944,-1.47210830367129
"122",1,5,3.85517852833543,3.52499124176421,2.80070544672784
"123",1,5,0.274756013009414,1.05891395066863,0.612823874354796
"124",1,5,-0.812726670850354,-2.20378602500744,1.62959713940201
"125",1,5,0.48030400812337,1.48698845313346,1.21047379661903
"126",1,5,0.512828769919432,-0.539948702291295,-0.511027904472334
"127",1,5,4.1082546236388,2.78805216982733,3.39447288849642
"128",1,5,-0.196641003962058,0.188482059674079,-0.336228928758415
"129",1,5,1.67442668071095,0.0424134353973429,0.66203735485093
"130",1,5,1.07397209632253,-0.624494134973146,0.119512821384903
"131",1,5,2.47005169525576,1.36245017984271,1.43970905355635
"132",1,5,0.761811514615932,0.940766222036063,0.598257903319541
"133",1,5,2.00491319551813,1.80067484157108,1.84363969150462
"134",1,5,0.986269309523825,1.62414452835674,1.209083096913
"135",1,5,-1.66419841855273,-0.805121760773504,0.995559214776772
"136",1,5,0.691480677127752,0.269625679276768,1.35271769712912
"137",1,5,-1.11192479988278,-1.78736543058937,-1.34059909555101
"138",1,5,3.66339730907331,1.36232412077294,2.16635590378463
"139",1,5,0.877929984742234,0.125706274763257,0.582540473587817
"140",1,5,-2.68161756424636,-4.91118128424253,0.0448675134488878
"141",1,5,1.91344986569085,-0.0710202423161696,0.984102391962461
"142",1,5,3.96795282138151,3.53509380922601,2.26501277985747
"143",1,5,3.07359215533018,4.20368081450202,2.07328551870511
"144",1,5,1.68728337291722,1.58331326307684,1.43616399555953
"145",1,5,1.18692329740725,1.13569166611602,0.775121787762459
"146",1,5,3.13270180617184,4.25106736365405,2.34627322179208
"147",1,5,1.01816719600747,1.58674423699084,1.05956775059228
"148",1,5,-3.67066081773881,-3.06086667589481,-3.82402278417629
"149",1,5,-0.887433794296088,-0.96461261366761,-0.264933964702166
"150",1,5,2.62393558844921,2.13010080468874,1.83167559666618
"151",1,5,2.11907087468627,4.15323136792844,2.60328845280225
"152",1,5,1.93544875548731,1.80287468960576,1.26515327779079
"153",1,5,1.76965789915326,1.8386011951235,1.76423152346973
"154",1,5,0.878695225695529,-0.0881658393018962,-0.516441598398058
"155",1,5,3.0667501394462,3.63661389207581,3.44806072537624
"156",1,5,3.35868887464029,5.70340586444529,0.995102885816443
"157",1,5,1.81700829620295,3.78308790161627,3.684815091436
"158",1,5,2.60356564771158,5.53173857595346,5.55925887761028
"159",1,5,0.57460201349254,1.39042939019803,1.05153143123613
"160",1,5,0.280650509666363,-0.503899077475626,0.140982827841099
"161",1,5,-3.37035386684065,-4.02639036675439,-2.54231765532867
"162",1,5,-2.57113607003998,-2.08326721237949,-1.65123141274259
"163",1,5,-1.65108367350038,-1.82486939754956,-2.35671156905376
"164",1,5,-0.743888038603399,-0.135920967118599,-0.16658211709072
"165",1,5,3.01775570994333,2.55517760810046,2.66834719314072
"166",1,5,3.30115957160145,1.46925320047647,1.5968067273084
"167",1,5,0.0798481317488583,0.686072428960258,0.788713723311583
"168",1,5,-1.15075879450216,-2.65175259401666,-2.55523648219056
"169",1,5,1.89924508155907,1.41642730614737,1.15321625325682
"170",1,5,0.998747552588095,-0.865287645386599,-1.11940291923583
"171",1,5,-0.05358621519528,0.767477067902433,0.804310155963393
"172",1,5,-1.84362725505481,-4.37716081710998,-0.99597418429999
"173",1,5,0.975222787496069,0.86872653083676,1.17294156006232
"174",1,5,-0.442873605447837,0.36657069243493,-0.289732017325107
"175",1,5,3.2290894136034,2.37989864751726,0.969641269440475
"176",1,5,0.493186893955377,-0.243917327038346,1.34242912755832
"177",1,5,-1.19390041899704,-2.35346450059236,-0.948062391118584
"178",1,5,-0.380943166182033,-0.435103784914685,0.733233593735992
"179",1,5,-0.890007133795076,-1.17621364260204,-1.28993886709246
"180",1,5,3.14486870583772,3.847172309783,3.41187803469397
"181",1,5,1.86278911533449,0.647271238133158,0.205882082974573
"182",1,5,2.13037310455852,1.68235366009786,3.16722855231597
"183",1,5,0.111556156375957,1.12328987503061,0.862205157437548
"184",1,5,-0.369417725424558,-0.281143479737252,-0.502103248188925
"185",1,5,0.825455539907248,0.250608646037946,0.645392712836253
"186",1,5,0.490847546041155,0.407694683502341,1.73727470897798
"187",1,5,0.0516294306636012,-2.28655156230037,-2.40594237272219
"188",1,5,2.80209768841461,2.24975332188059,3.29978930066092
"189",1,5,1.44378170718694,0.917674854573526,0.151031858535876
"190",1,5,4.85264836685518,7.51052406669962,2.51696705636838
"191",1,5,1.0172943517604,0.63244238785537,-0.678678307160528
"192",1,5,1.00109424547331,2.3729425198293,-0.153159640329178
"193",1,5,0.429846668079943,-0.330740308751169,-0.823759637920924
"194",1,5,-1.50361011202487,0.536125770654399,0.719142794270526
"195",1,5,2.18279625116321,0.421947628688248,0.406407052985658
"196",1,5,1.93963237977854,5.0801859882384,2.55401768548641
"197",1,5,-3.93591988036093,-3.57092076848764,-2.60970129493238
"198",1,5,0.124816096567838,1.70319802362744,2.31570468750564
"199",1,5,3.00001829532677,1.44089952320721,2.32290494972746
"200",1,5,-0.988987507204659,-1.05545858468069,1.88933956854588
"201",1,5,1.30108437530802,-0.466749500380538,0.00418102757777552
"202",1,5,3.24080100148146,2.86442070391704,1.39338884904347
"203",1,5,2.72111821574615,2.18239211326065,2.70216211994409
"204",1,5,3.3207990479348,3.30654458710586,2.70704647649035
"205",1,5,3.88385597872951,3.15030907647524,4.01296478078255
"206",1,5,-2.41236453755905,-5.03631586850564,-2.23281822340453
"207",1,5,-2.8419322970053,0.0395320284898217,1.04916288706871
"208",1,5,1.74302586553485,0.645023198031396,0.704695675530991
"209",1,5,1.21710468699656,2.2796799602696,2.3817545784164
"210",1,5,2.66721803423148,3.58358719832603,1.54586917043581
"211",1,5,1.65252529228916,2.18550316596013,2.81966471539925
"212",1,5,2.64695469764066,0.654267317776297,0.82842011689626
"213",1,5,0.458524463287326,-1.11137222382762,0.856673839266504
"214",1,5,4.65744917797911,3.09949290957087,2.86334448225197
"215",1,5,0.0272764407110303,0.893703948656118,0.632645860031488
"216",1,5,4.18193155989603,1.999403441538,3.39103155953637
"217",1,5,2.05009215514979,3.17455194568868,2.3408455062763
"218",1,5,3.80237791767087,2.97655528422262,2.21362577042296
"219",1,5,3.10396343304181,3.12048014890179,3.69096678419729
"220",1,5,1.86704648880161,0.827957569100588,0.450137011470976
"221",1,5,0.350215037148232,1.30143997982595,1.54037821121455
"222",1,5,0.562447323682586,1.11122155388593,1.15301184108506
"223",1,5,0.875186232731222,1.80333693812469,1.29867968800447
"224",1,5,1.33722383614228,-1.04603523981746,0.715107093673858
"225",1,5,-0.598160924144946,0.924399025430647,0.727490835668009
"226",1,5,0.919504464847673,1.15311654073544,0.858718424907262
"227",1,5,-2.19607877957464,-0.361809609695841,0.764339174142309
"228",1,5,2.08531567395083,1.33501111853146,1.27305798875509
"229",1,5,2.38112738162022,0.977866561188553,1.55194133515777
"230",1,5,0.571364969216429,0.931230666845022,1.2644794862994
"231",1,5,-1.07929901246415,-0.386633778583499,-0.442853933286075
"232",1,5,-1.54555559192701,-0.865615626034382,-0.467790507783288
"233",1,5,2.8831830428337,2.62204294917626,1.77146828869138
"234",1,5,2.62283091265688,3.24605672857142,3.37437566638221
"235",1,5,-0.747510503559022,0.164176402365102,-0.0718965670359724
"236",1,5,0.937316875879053,0.522156210989121,0.0789704626763302
"237",1,5,-0.535706659851282,-0.579406966764961,-1.29428366386497
"238",1,5,-1.04300963854732,-0.321568056440376,1.55909004870177
"239",1,5,2.23549505250359,1.16626255723978,0.515749009861976
"240",1,5,1.86621444426669,3.57818093661906,1.02971166114136
"241",1,5,1.01912898332745,0.635465158823583,1.40040738196523
"242",1,5,4.02613944705058,2.44970990467109,3.56644119031419
"243",1,5,2.87357001971523,1.97685307177773,1.78397885875557
"244",1,5,-0.426809405310694,-1.11636351318026,0.0145889627457605
"245",1,5,2.55556214889654,2.0768308898542,1.77184695772637
"246",1,5,0.632623874773499,-0.539288167719579,1.35869307880192
"247",1,5,-0.770756049619334,-1.03506049814576,0.384650570991857
"248",1,5,-0.240566705445823,-0.648521962219179,1.56780734168842
"249",1,5,-0.842057977848104,-1.63153738743062,-2.05993581275178
"250",1,5,1.93358647038957,-0.301727302578523,1.81621115321742
"251",1,5,-6.33280124895897,-5.7979309984653,-5.59289738716167
"252",1,5,2.27955202051377,1.68571218038896,1.92853935393926
"253",1,5,-1.73522431421342,-1.34817409417109,-0.752148942670293
"254",1,5,-3.28495642065501,-3.31982575992283,-3.2487365692375
"255",1,5,-1.97534514212999,-0.0526792218882759,-0.318251925228149
"256",1,5,1.07975457513376,0.563596519107965,1.05516706539346
"257",1,5,1.23065242271589,2.25975516562393,1.83265576734591
"258",1,5,-2.92043896525623,-0.686377750745212,-0.151016673997102
"259",1,5,-1.22597023914667,-0.757227778443498,-0.0348508410822826
"260",1,5,-0.568411530706982,-5.6614355375713,-2.23327221143589
"261",1,5,3.19841650301592,2.7797926252972,1.22401804727745
"262",1,5,0.140230892348204,2.22723194955943,1.53285532764772
"263",1,5,0.959928459189659,-0.448904830498639,0.448623651335686
"264",1,5,0.430097990150632,-0.218501197649415,0.291791814435071
"265",1,5,0.566179408071202,-0.183809318026133,0.618742840005945
"266",1,5,3.30167559124501,3.44475138866278,2.97687552992905
"267",1,5,1.70528166390924,2.28773060586364,1.75362942307904
"268",1,5,-1.49244219469728,-1.90581633170237,1.40117404727091
"269",1,5,1.53201062322631,1.13283955065342,0.801595848822475
"270",1,5,0.326926033357643,1.1530672973411,0.846408661590168
"271",1,5,1.86214894393713,1.85952951043947,2.39820902671742
"272",1,5,2.22675078499829,1.68810146062649,3.35183141492507
"273",1,5,1.75033328854797,1.09749274387051,1.90652669252582
"274",1,5,-3.52499002878531,-3.34914205220455,-3.54527724039462
"275",1,5,-0.680569102704994,0.973665736084158,0.663902433122401
"276",1,5,1.53537178270198,2.74601248027112,2.71951228482553
"277",1,5,0.689275883398972,0.403353925490145,0.643989668130737
"278",1,5,2.04147028288617,-0.40871227540118,-0.514677015720305
"279",1,5,1.89972951287788,0.643899253781034,0.465468101818404
"280",1,5,-0.632932008257124,1.43235500476819,-0.127253341332513
"281",1,5,1.31023758951636,1.75422491488881,1.66607348908353
"282",1,5,0.671768800069677,1.44363316300701,1.0422966607985
"283",1,5,-2.96480884972135,-2.70626961530759,-2.74336617860691
"284",1,5,3.76392540904082,4.08952249505309,2.33844136280332
"285",1,5,-1.27267357291342,1.30669836058898,-0.7450625468587
"286",1,5,5.18569426196072,5.43079624278355,4.46380572881364
"287",1,5,3.63062614517428,2.76119315367207,0.568474282707944
"288",1,5,0.850346895971405,1.80845341863569,1.05100194337741
"289",1,5,2.52602903598874,1.46047499487937,1.15961069694325
"290",1,5,-0.950951659233867,1.26605061724969,1.03115629450767
"291",1,5,2.24574211843677,3.58738889319155,1.0998002473424
"292",1,5,3.40802283043307,3.80613341361169,2.90084745944976
"293",1,5,3.53628075854804,2.48818666706569,1.97831139562233
"294",1,5,-1.89301908360171,-0.17461569007855,-0.246540564506154
"295",1,5,0.739739630495021,-0.626425135262626,0.0769834071732473
"296",1,5,4.45824266625634,6.3771528226857,1.13077713185011
"297",1,5,2.93566100386051,1.92071495857284,1.89847898613412
"298",1,5,3.75081292336383,4.29030502028634,2.72537171305446
"299",1,5,1.07552181213694,0.801431952506871,0.287050325627942
"300",1,5,2.53268731265085,-0.644714724095031,2.88262422836387
"301",1,5,-1.66153848297977,0.0455592700089544,-1.00335222371205
"302",1,5,0.143003322147774,0.0444145565881475,1.12034589697833
"303",1,5,2.91137258987763,1.86791998326403,1.67035592029961
"304",1,5,-0.326674286373073,0.0907220831339156,-0.394776780880515
"305",1,5,0.236810953138849,0.971183147742908,0.415774725608782
"306",1,5,-1.20626849110926,-2.5681889769639,-0.148312129576363
"307",1,5,2.22711453708035,2.34088049290656,2.64906611392535
"308",1,5,-0.101308874859757,-0.550875182529606,1.96753553771661
"309",1,5,3.39905916018465,1.14804762314331,2.29180674805517
"310",1,5,1.77244297414849,0.109250741473276,0.57690734851455
"311",1,5,-0.140933840492184,1.29014064367233,0.872732648358199
"312",1,5,-2.00648021417883,-0.949872715249022,-0.75342233001097
"313",1,5,0.632866752877381,0.538168476352415,0.833727808386375
"314",1,5,2.7637691084042,2.53949842390286,2.21495872355866
"315",1,5,2.13363131113961,0.90936237988333,2.43608013105858
"316",1,5,0.293134579123638,0.411785873281867,-0.32734974049519
"317",1,5,1.49096222065122,1.51156234652126,0.300196717992926
"318",1,5,4.30756822465727,3.60081213674614,2.69506786058256
"319",1,5,-0.68573530387981,0.344219396264149,0.0494526336454347
"320",1,5,2.87153305668421,1.31270136414962,3.92551079479403
"321",1,5,4.80312935889779,4.57757664213591,3.36289629531684
"322",1,5,-0.171667611513483,-1.46962692075351,1.73705820228875
"323",1,5,3.31253745102203,0.912919232474597,1.87504490538119
"324",1,5,0.249743459659169,-1.49172957716585,0.51123107961888
"325",1,5,-1.02659004397452,-0.414019928888445,0.686242823606559
"326",1,5,2.69019312577517,3.00057970300755,1.38817470109266
"327",1,5,-1.59427280480984,-1.48484114156165,-2.41063108596462
"328",1,5,2.24990654313059,3.23608890674462,1.97164787925267
"329",1,5,-1.03706328459307,-0.051876682650376,-0.249737395807681
"330",1,5,1.06246513625996,0.826065653950138,0.171184811386907
"331",1,5,2.13986585496791,2.49326377413345,0.73619975585992
"332",1,5,-0.0497334225497855,3.54102867676343,2.65002770280912
"333",1,5,1.14528087306528,0.718807532552598,1.33430203163197
"334",1,5,1.58111155620852,-0.0746504079660141,1.04029134258607
"335",1,5,-0.0264630453981746,-0.248303353336382,0.803115559304243
"336",1,5,-0.788931455467644,-0.909220178124521,-0.351922180288346
"337",1,5,1.74081527772033,1.03263725778702,1.56691663784267
"338",1,5,0.354955377443781,0.761121796903115,1.12600887397911
"339",1,5,1.31585561839976,0.386545118402123,1.1820357207734
"340",1,5,-3.23241616598073,-8.62609877911593,-3.51511902664781
"341",1,5,-3.27869871629311,-2.13809610237308,-0.701129793577516
"342",1,5,-4.55013605660693,-4.6809215923566,-0.0603061158613569
"343",1,5,-2.4060566719697,-2.79101677444247,-0.483426435012243
"344",1,5,2.47387685723632,1.82500295707743,1.80405186105927
"345",1,5,0.456148389481269,-0.932410583098286,0.652146512577989
"346",1,5,0.133769648432962,-1.59319216765117,0.817920555493584
"347",1,5,0.805658253317091,1.87744495645479,2.02670376208543
"348",1,5,1.4148421681495,2.04527318620538,1.4998301251269
"349",1,5,0.670029623664651,0.97128606846871,1.12125453060404
"350",1,5,2.04209305143139,1.45513786105905,0.109649380215926
"351",1,5,2.4601917836787,1.41712447913622,-0.168284939845689
"352",1,5,4.67305768582723,5.06209588804264,2.18872883300461
"353",1,5,1.61508588873659,1.69114632266969,2.78663096333611
"354",1,5,-1.26686786869678,-3.05013271400586,0.806636342680658
"355",1,5,-2.87673874605677,0.173978784191293,0.85233051270932
"356",1,5,4.44892630117265,2.40219468796216,1.12801781348781
"357",1,5,1.19047187636495,2.52841140986267,0.685973313941912
"358",1,5,3.42338080199519,1.77002387823786,1.76100493212285
"359",1,5,2.62071570074964,0.704442945254639,1.17184384468451
"360",1,5,1.47449407613537,1.49380052161359,2.56761188388333
"361",1,5,3.29152685421026,2.36686776272199,2.69271891658093
"362",1,5,1.39762754895202,1.41847456537107,1.4166813078387
"363",1,5,1.63385018760879,2.66148404586385,3.0852579962139
"364",1,5,2.8348645299493,2.00115902755039,2.10981248460714
"365",1,5,1.88343469640801,0.477965283408782,1.13082729343027
"366",1,5,-5.02794627499401,-5.49025561249774,-2.03322103814141
"367",1,5,-1.65129271909475,-3.22493232228006,0.0934660394838427
"368",1,5,-0.435089961449798,-0.36201463588668,-0.00121574914143319
"369",1,5,4.12091243496224,2.09361691338546,2.59508716604643
"370",1,5,-0.690904922135415,-2.78358018111847,2.66877904539044
"371",1,5,2.61147356478838,3.90893750469694,2.67831367259961
"372",1,5,1.61645048029681,2.59347019223299,2.40181854973233
"373",1,5,-0.475760854661367,-1.38526382630623,-0.522625077836555
"374",1,5,0.945523534116191,4.66218163454853,-0.0673115384539125
"375",1,5,-1.32124435557848,-0.162294096960574,0.589873550300304
"376",1,5,1.12895660130302,0.397801407617567,0.49303475745791
"377",1,5,2.11514256413747,2.09342465009405,1.96622931718255
"378",1,5,0.11584859026441,1.23583228578551,1.71978663967714
"379",1,5,-1.97154325129815,-1.04110685598894,0.237684164092339
"380",1,5,3.46318922911913,3.84506537540885,6.75641525169508
"381",1,5,0.88603709127533,1.54441083577196,1.48150072710057
"382",1,5,1.75738055428153,0.715278501265859,2.29319319990453
"383",1,5,-0.0701405357999196,0.204167836496808,-0.564896137584934
"384",1,5,3.61868355218695,6.63362169547052,3.5135818496678
"385",1,5,6.27716805795651,5.53978257323656,1.22512692948295
"386",1,5,3.2141404102051,3.1825774443081,4.23383785051349
"387",1,5,0.593737559923994,2.12511860929275,1.20446530818303
"388",1,5,1.47920538986868,1.47926919622469,1.76193415822585
"389",1,5,-0.535852611960613,-0.237752196908682,0.492430913430406
"390",1,5,0.907637858855515,1.79614343877071,0.817638889235905
"391",1,5,1.10403979465589,1.45660834731833,1.77533760325872
"392",1,5,1.21481919347538,-0.338102444234755,-0.00293347037677572
"393",1,5,2.95794333043752,2.06339274834603,1.46444435601218
"394",1,5,-0.385219423751864,1.19472863751011,-0.075547075650605
"395",1,5,0.882864595636215,0.306643888240679,0.789746489383719
"396",1,5,-2.96903970481191,-3.51552242819352,-0.260093945275985
"397",1,5,0.224939486575496,-0.186754390598551,-0.131581271199825
"398",1,5,1.66588467421382,1.37281556975782,1.1431169955036
"399",1,5,0.445454120167058,-0.711297373347012,0.755453535945943
"400",1,5,-0.396901003816346,-0.586683963507666,-0.044688178557765
"401",1,5,-0.637470065290229,-2.37600238870781,-0.296834117314215
"402",1,5,0.556527584727813,-0.353947350237818,1.55511960497914
"403",1,5,0.738142114690084,0.224376443852561,0.486178596058253
"404",1,5,3.63974216036076,3.68335947972894,2.19137217644587
"405",1,5,2.30498892287921,2.01147000977762,1.2312499158002
"406",1,5,4.02708342272219,1.96140051434961,2.26209628391636
"407",1,5,-1.24171931450546,-2.36083439326507,-2.21097135147
"408",1,5,0.47228731568354,1.04287942580105,0.744060800049337
"409",1,5,1.97137245032695,1.40349388021903,2.63384797435387
"410",1,5,2.68603747843613,2.99674593374386,2.53239234025436
"411",1,5,1.72741224873372,1.42109053940714,1.92893321452632
"412",1,5,2.55891378649312,2.51869266647764,2.57929828838497
"413",1,5,1.24153263451919,1.52224557946489,1.7009991460141
"414",1,5,1.22437821222317,0.692037130130107,1.64663097513782
"415",1,5,0.805566601066006,1.04122515404183,2.52044619773121
"416",1,5,-0.653900997663698,-0.10182948507045,-0.917947024731031
"417",1,5,1.80669601010534,-0.0799823371193211,0.902205289634472
"418",1,5,-2.52308536350803,-3.36649692571646,-1.10488680091706
"419",1,5,-1.52716310676675,-6.10543262905803,-1.21946050966071
"420",1,5,1.24304632883322,2.05161251329553,1.81761734173632
"421",1,5,0.125311626189943,-1.35205551899569,1.47479422568051
"422",1,5,-0.0369912765307907,0.377170538744033,0.412423049226141
"423",1,5,1.94892193030096,-0.12836754533431,-0.0800484912047432
"424",1,5,4.34441767056009,3.10562588661481,1.81080171258325
"425",1,5,-0.817494903903472,0.334669067756362,-0.615468324317607
"426",1,5,-1.80393521817624,-0.482999732248958,0.746703361057544
"427",1,5,2.60782215151134,1.37022095154434,1.47466898636824
"428",1,5,-2.02566352421801,-1.4423624683377,-1.50110549063427
"429",1,5,1.36618164091826,2.41671277485521,2.17826290541364
"430",1,5,-0.526209895912075,-0.43251725712938,0.193302907831766
"431",1,5,-0.571682833246617,-1.24214077818595,-0.0246599125236346
"432",1,5,0.431858882608108,0.190255769527174,0.279134331910859
"433",1,5,0.863596650969517,-0.211941135603413,0.234028567506453
"434",1,5,0.435990470017319,-0.287954888215385,0.199925222913128
"435",1,5,0.357052122399634,1.01187859627046,0.461700051365058
"436",1,5,2.45036574179797,2.45052625768749,2.11312075896951
