"","Effect","Treatment Period","did","sc","sdid"
"74",1,3,-2.62416331050388,-0.870742489016774,-1.26633812663893
"75",1,3,-1.86100143949297,-1.77256420484817,-1.86326084569972
"76",1,3,0.944211447471611,0.951177897575326,0.852508317989203
"77",1,3,-3.34400385852513,-3.38189446621922,-4.08135689187334
"78",1,3,0.504680218495488,1.10785196505843,0.474236013200598
"79",1,3,2.8699282878663,1.05294021176601,2.48439296351302
"80",1,3,2.13104003605185,1.37902908118244,1.93567193938581
"81",1,3,-0.450365376589109,-0.933508550257777,-0.184960134518987
"82",1,3,3.64947630712567,2.79258967056911,3.07996997884103
"83",1,3,2.34422846137133,2.95374449315791,3.30093615750461
"84",1,3,2.41343258651518,2.28112583268277,2.97024661420789
"85",1,3,0.19000566507345,0.201009582578919,0.300809087821195
"86",1,3,0.359857018700982,-3.86823928945558,-0.714919709238269
"87",1,3,1.90867543410901,3.74753440259974,2.0324580776175
"88",1,3,4.95094996505951,5.38324803482263,5.51939084193843
"89",1,3,0.381803444476443,1.66285394975707,1.83638245578542
"90",1,3,2.28585512835918,4.60467161219499,2.51026095934092
"91",1,3,0.744544005221749,0.750945876394378,0.933726567832925
"92",1,3,-0.3499427980192,0.284199061998827,-0.174300175784513
"93",1,3,1.13568601628297,1.46649154949902,1.19905391024655
"94",1,3,3.09081663213621,2.55001153057099,2.58543831689564
"95",1,3,0.528388876411128,1.04437425342806,0.221578136125421
"96",1,3,1.05530378003658,1.22574429547456,1.28503585996949
"97",1,3,-2.16984641262475,-0.564243042284429,-1.31145199425025
"98",1,3,0.103020086781477,0.0178392631285973,0.163981030017711
"99",1,3,0.155626831180166,1.41748679292085,1.15146027005324
"100",1,3,0.394321732307072,0.103718314165552,0.581769427962862
"101",1,3,2.64713853737483,2.90334897507972,2.948087472481
"102",1,3,0.908749866138167,-1.18374100048541,1.06877759222418
"103",1,3,2.81252524279628,3.1370884066373,2.54527043185441
"104",1,3,1.67907503594449,2.32868737559349,1.64285628130344
"105",1,3,2.87725722187486,1.41253406107758,2.10670215257762
"106",1,3,-1.81435424624529,-0.744142653327745,-1.3046625246419
"107",1,3,-0.371051498643995,-0.287415264742942,0.243628783880487
"108",1,3,1.73941398471844,1.45065072239758,1.95049634934383
"109",1,3,-1.39283487783937,0.108737486286013,0.571055107574253
"110",1,3,-1.65887386910365,-0.919023742352622,-1.43786732067414
"111",1,3,0.725117887748278,3.52948925659968,1.41316308188947
"112",1,3,-0.356921866408669,0.893758561544785,-0.193016929477784
"113",1,3,0.594483392842698,0.852977937340396,1.10353736293028
"114",1,3,2.7358214509672,3.24676634429471,2.8042891152417
"115",1,3,6.17380402303586,3.9522737515448,5.686978223424
"116",1,3,-0.825252223096167,-0.739744122440821,0.322924979152831
"117",1,3,-2.06908399093553,-0.893585271156156,-1.20357297275562
"118",1,3,-1.19291522939393,-3.12014875163529,-2.0470192941277
"119",1,3,2.52848506967361,0.822166221244449,1.5963117912293
"120",1,3,2.81763130439998,2.82760128762482,4.12314680489075
"121",1,3,2.53979350680294,2.51466671439361,1.50620169877891
"122",1,3,4.16781165125726,4.57198990298544,3.86962477068406
"123",1,3,0.887531400927499,2.71096754341912,0.95730026623544
"124",1,3,-2.04062188001516,-1.36188397019258,-2.14730306843301
"125",1,3,2.59713271264126,5.67070426765734,2.45657366319406
"126",1,3,4.21089328260271,5.47721207688461,4.70896196940169
"127",1,3,-0.817640386606042,-0.740502604659906,-0.507063745749854
"128",1,3,3.64961792242349,6.3266099968053,3.67494615273156
"129",1,3,2.46171899173796,3.66132617091653,2.91316275773076
"130",1,3,2.11151995074596,1.68211758377833,1.63294402166578
"131",1,3,-0.646297275716766,-0.931475581916853,-1.16461545923078
"132",1,3,1.90641533060936,5.03283235280235,2.66238304776709
"133",1,3,1.10451598037156,-0.0188155944805455,0.579187570324726
"134",1,3,3.06078336042159,3.09784264304545,3.17599363578926
"135",1,3,3.372778505683,1.85112042388249,3.6447614013689
"136",1,3,0.167944261433408,1.64123633645641,0.713156093572077
"137",1,3,0.84627158459394,0.762924802243914,0.791615149676762
"138",1,3,2.22501221690693,0.897894957695287,2.14651770003051
"139",1,3,-2.72013760486765,-1.14558183762111,-3.0828495927465
"140",1,3,3.31551541966715,1.51215952993097,3.64866883160046
"141",1,3,-2.04422138777437,-3.03047230390054,-1.95279593516045
"142",1,3,1.15680916534959,0.0717848309165021,1.13439872005309
"143",1,3,1.48733831702115,0.801020849977793,-0.0627851857278543
"144",1,3,0.473704807691764,0.626402019718844,-0.058404323103665
"145",1,3,3.31088010587802,3.79296239984438,3.3245792621362
"146",1,3,1.10245573083179,1.09821925828071,0.883218638363883
"147",1,3,2.94583600035794,4.00156095621768,4.20694740923414
"148",1,3,-1.37039421358812,-1.14304522643817,-0.0623726919080824
"149",1,3,3.67096794055347,4.60538054884273,3.6987430673996
"150",1,3,4.81223163127454,4.87852804996976,5.10032272326941
"151",1,3,-1.97594867938073,-1.56267105284527,-1.66367149599865
"152",1,3,0.0608923703317133,-2.29459008040085,-1.8358285079324
"153",1,3,2.32453861409389,-1.06098942161678,1.99866839717588
"154",1,3,1.73455479521438,3.41847970383192,1.53185740323174
"155",1,3,2.64216899094566,4.71355890228154,1.79995986850068
"156",1,3,4.23827121120315,5.2660447530541,4.70608149843592
"157",1,3,2.36634630595708,1.79754010775617,2.35755465440031
"158",1,3,2.49661858481432,2.39907815846459,2.49742535123861
"159",1,3,0.788801192022457,0.627459395531788,0.734203722276099
"160",1,3,1.31666658760598,3.1702800394317,1.59595777286439
"161",1,3,0.400271123994339,-1.61368999515431,0.340344602201705
"162",1,3,-0.455038491476715,0.111207299525429,-0.0451680183193934
"163",1,3,1.32139630348541,-0.314702609487917,1.68416414933871
"164",1,3,2.14644415801794,2.57002103135623,2.11834904281714
"165",1,3,1.27492620293736,2.5549688806474,0.656357265938295
"166",1,3,1.3394636122724,1.04446676622063,1.41321212586631
"167",1,3,-1.12158061043152,0.577697341341512,-0.38463535870827
"168",1,3,0.231477914730871,-1.09899625850024,0.141521904852102
"169",1,3,2.54079261295297,3.5829265844472,2.17024005742925
"170",1,3,2.71363495666913,1.5368188546191,0.955397580309645
"171",1,3,4.06357812845549,2.47651150021431,3.53576133651624
"172",1,3,3.87672379289789,1.59678613257351,3.72212776604151
"173",1,3,3.87043325146188,3.45881685383246,4.71005875897302
"174",1,3,3.67848244604229,3.2369925081606,3.4850688402054
"175",1,3,2.509567474762,3.88637073021722,2.45644656785883
"176",1,3,0.947169108489028,1.17620214959693,0.976040871083455
"177",1,3,0.122492116384786,3.1610585603038,0.231126265654359
"178",1,3,2.03624268959102,2.25727502244932,2.08134053597002
"179",1,3,3.09849081506289,3.85775223634333,2.94762513520279
"180",1,3,1.91116093009817,2.46604958938315,1.89517725774767
"181",1,3,-0.764792202412789,-1.24491977991545,-0.826023512408267
"182",1,3,4.18198909931933,2.70442103789876,3.44145019350464
"183",1,3,-0.366781693427942,-0.922442585196617,-0.857149337126262
"184",1,3,0.0366804203573489,-1.96244279995657,0.0698104652506818
"185",1,3,-0.757458577538587,-2.16475113152974,-0.761630318188315
"186",1,3,-2.95438271902213,-5.53627089346659,-3.90564318346683
"187",1,3,4.10888945735107,0.897400370832445,2.86246685522338
"188",1,3,1.04939024528918,0.861872704645592,0.977352929758533
"189",1,3,1.56787220969751,0.622782100220811,1.65951738211728
"190",1,3,1.55793086619244,3.03298064196364,3.59985521077399
"191",1,3,1.41077626442618,3.1864128659336,1.4550903988635
"192",1,3,0.810832664105711,0.789156801596206,0.433326668832659
"193",1,3,0.844939296588093,3.89557611686099,0.818428113827835
"194",1,3,3.11301451206619,2.69694518387578,2.71411522713442
"195",1,3,2.05822157845144,1.94505467860274,1.57841406072219
"196",1,3,1.53485304820661,2.76744141800196,0.609172949120607
"197",1,3,-0.039028243896134,-0.603793705283953,0.73596588013648
"198",1,3,1.84586057440205,2.7615028776312,1.87274197373146
"199",1,3,0.775216933159811,-0.191287030531699,0.992949468113942
"200",1,3,3.42230045686994,4.23677956029639,3.36403437436392
"201",1,3,2.61370994233093,0.221424561981665,2.27890660650508
"202",1,3,2.31862650318875,2.30502592086341,2.10632780304444
"203",1,3,-0.896020643829274,-0.622298062833976,-1.59553613477566
"204",1,3,-0.264610965615073,2.59509264982243,-0.247102641370982
"205",1,3,1.55641718458007,0.790931688002348,1.92908130587442
"206",1,3,-0.805747497327235,-0.216490631165877,-0.619031513767366
"207",1,3,2.19211948627202,-0.430584591394488,0.484617666314967
"208",1,3,1.32148259481149,3.63140965587451,1.72983078870149
"209",1,3,1.00655552542436,1.8914341407811,0.647255923366915
"210",1,3,3.94786942410039,4.84933752476378,4.10557112244544
"211",1,3,-0.699723074704885,-1.99082918999347,-0.917369298941589
"212",1,3,-0.131554402332299,-1.56273199431482,-0.274755428870779
"213",1,3,-0.366590891555638,0.43442138744638,-0.393056020488747
"214",1,3,2.71947775215423,2.00788580002076,1.54231368989558
"215",1,3,0.936477416292879,-0.141198623988618,-0.53583622903764
"216",1,3,-1.55171656914334,-1.65797300198906,-1.53566547562565
"217",1,3,0.795295911709431,0.73859225409645,0.745448981524705
"218",1,3,0.320144163128618,2.83087448768829,0.0632279936881954
"219",1,3,0.855396827413849,0.50946803822141,-0.0788864261464072
"220",1,3,-1.16647601281069,-0.608131904676298,-1.82749897990509
"221",1,3,1.2113849939684,1.55129910276616,1.46874172958179
"222",1,3,0.947463756810431,1.55792398421403,0.697005134179319
"223",1,3,-2.08417331093386,-2.38041722301622,-1.95717845331951
"224",1,3,4.94109920817855,4.89652999520384,5.46710177221312
"225",1,3,3.15768613597416,2.58278653938595,3.01328311971621
"226",1,3,3.3905689723738,1.81456164182211,3.10223020123997
"227",1,3,2.55386113992268,1.83625611816944,2.64894566924321
"228",1,3,2.47674656824711,2.42640324743682,2.42743906006442
"229",1,3,4.7978747654733,6.4002484120608,4.3306595926242
"230",1,3,-1.34411304463307,-0.852415913982875,-1.2364107100517
"231",1,3,4.48382719987903,4.51985378923577,4.48157742593758
"232",1,3,-1.79330902535786,-2.35841619788897,-0.67330917514602
"233",1,3,0.532736344783825,0.00328096371642933,0.427100179597658
"234",1,3,-0.908686483987074,-0.438107214417983,-1.07704188484741
"235",1,3,2.77001474506269,2.98114297509604,3.27842538646523
"236",1,3,4.17441496453953,4.01052039055024,4.2294380846351
"237",1,3,2.80087965786281,2.06056227889777,3.22986627280367
"238",1,3,-2.43636685652043,-0.983690742938965,-3.0758756288235
"239",1,3,2.69756104211598,0.218660501938744,2.43680592259223
"240",1,3,0.793481770616469,-1.05520630797757,1.22515804327699
"241",1,3,2.30755645009123,1.7193422077199,1.10816483001932
"242",1,3,1.92460951763868,3.82875562659828,1.98676364929358
"243",1,3,-2.11830555724465,0.770046183798599,-0.787895453061754
"244",1,3,2.2951398365563,2.93142659901442,2.32695341841224
"245",1,3,-1.04390614114549,-0.347337998037782,-0.975387671219728
"246",1,3,-0.443481326746407,-1.51350169502378,-0.908792253507267
"247",1,3,0.172602757723578,-2.46825472556719,0.348028424209536
"248",1,3,1.88155242179258,0.0662526588460149,1.24320177382757
"249",1,3,0.593538762206394,1.11732629884989,0.459367542412293
"250",1,3,0.608405886252286,0.362525065032162,1.11274859043459
"251",1,3,-2.50808704887249,-3.57237291407118,-2.55731897717858
"252",1,3,5.33283672545706,4.98966006062569,4.90640413027606
"253",1,3,2.89814167240029,1.41276145929188,3.13669615381236
"254",1,3,-1.23677158681145,0.327883767974493,-0.144420463447324
"255",1,3,-0.211544768113907,1.09764490052664,-0.211578400512835
"256",1,3,-0.525675556061976,0.854937769535739,0.714849026502844
"257",1,3,2.66676438942354,3.35747071360819,2.80212135245472
"258",1,3,-1.03962108834655,-2.11533474819095,-2.12574389496418
"259",1,3,4.59366489423279,6.01062192659631,4.61596293176755
"260",1,3,2.60402745851635,1.56820790761002,2.76875742944279
"261",1,3,0.124167951984808,2.7314336849844,1.80260914999073
"262",1,3,-0.617342565152816,-0.69160072875821,-2.630044626111
"263",1,3,1.30010598404046,2.31438121432943,1.63286750518119
"264",1,3,4.01890580253435,2.17175023995923,3.10877550762268
"265",1,3,-0.167745512615431,-0.765511111429457,-0.144025216678964
"266",1,3,2.53123452431183,2.77373934566846,2.57988908161717
"267",1,3,-1.20902033285168,-1.51205914331256,-1.01560859862394
"268",1,3,0.273240753393423,1.5283398320014,-0.34873977744758
"269",1,3,4.30217064674444,3.88715960238551,3.97433265953333
"270",1,3,-3.55966453786817,-3.40997429877856,-1.68854219334109
"271",1,3,0.146601078834189,2.08891204627011,0.157743948858412
"272",1,3,-0.862532630742369,-0.907592814160333,-1.01664871470406
"273",1,3,1.7961531182053,1.80852692225415,1.69370044695212
"274",1,3,1.41456749118699,1.94615172782874,1.48439071140785
"275",1,3,4.03771702208302,3.53972424018801,3.86833561365551
"276",1,3,2.37903439152552,6.42676885978022,2.17138948178017
"277",1,3,-0.242603419429529,-0.0578322194508585,0.904686151494782
"278",1,3,1.1988085683398,0.908909953922203,1.18976026045165
"279",1,3,-3.51975340904155,-3.31742381630374,-3.45229577999104
"280",1,3,1.92631221491652,3.76824999323177,1.39331224056973
"281",1,3,-4.73257078579695,-5.45251060815131,-4.88857491209202
"282",1,3,0.484523068714278,1.22285614351587,0.470271438050396
"283",1,3,1.80098338195223,-1.55604643873437,1.46024658570339
"284",1,3,2.1146135991084,1.30068700718891,1.33516072047108
"285",1,3,1.89639963971306,-0.183281209985071,2.65148160252747
"286",1,3,2.29450493480691,1.44333200745317,2.41352029735438
"287",1,3,4.13436664437687,3.78521218337327,2.94261804125911
"288",1,3,2.14519801953241,2.08646139879461,1.53696710356756
"289",1,3,1.03228736301691,2.89116772442038,1.68522244215325
"290",1,3,0.643636299475738,0.884819361250821,1.35350225894861
"291",1,3,1.25488506896296,2.41491062715545,2.2939799996863
"292",1,3,-0.405839266675002,-2.07463193454693,-1.54915470777565
"293",1,3,-2.20101857793187,-0.959545361535813,-2.50391359936839
"294",1,3,0.860026813687116,1.19336504347581,0.442592294896772
"295",1,3,-0.87153529616184,-0.366989296917938,-0.155196194278453
"296",1,3,-0.826940780169338,2.30080307970824,0.446878835701909
"297",1,3,1.25809308314365,1.72951583656941,1.01795490183013
"298",1,3,4.08183784600823,3.43187716443887,3.47250875216444
"299",1,3,-1.6827352389095,-1.51438084836192,-1.76584053657332
"300",1,3,-1.91356641512239,-1.70343759110421,-1.04857005273922
"301",1,3,1.53692043908576,0.574045923225744,1.38059570475783
"302",1,3,-0.282189879316707,-0.251880944913143,-0.483188026026972
"303",1,3,0.627202265409067,-0.747652716085464,0.206834578150828
"304",1,3,1.30097365587351,1.41669580585588,0.851814139653425
"305",1,3,0.667301012795803,1.58630743558708,0.691061339422283
"306",1,3,0.366597241935359,3.38035675271974,-0.278175739949499
"307",1,3,2.33849104381032,0.891965002615744,1.79760839289473
"308",1,3,0.710460276518217,1.10687489041382,1.08584561149734
"309",1,3,3.23052332518641,5.14885842680972,3.16927758986171
"310",1,3,0.442059252916045,-0.343346486674956,0.536174645228935
"311",1,3,2.55605328282816,2.87133132804272,2.60197115510428
"312",1,3,-1.88444353318703,0.327433896872487,-1.31288331274658
"313",1,3,-1.96841975399668,-2.69191248171235,-2.2531253955975
"314",1,3,1.68691011789714,3.49621762171965,2.08953456068049
"315",1,3,3.53287694752916,4.10192265044234,3.02642286327845
"316",1,3,0.897541705417349,0.797886341382068,0.94478715755033
"317",1,3,-0.0707616508265712,-0.901949026076563,-0.831462241306962
"318",1,3,2.85535086718264,3.11074219768846,2.95276853975743
"319",1,3,2.64425778341519,0.493851657915989,2.04304364310566
"320",1,3,0.595670978477233,1.46607072360666,0.124314501168807
"321",1,3,2.25678213375441,3.05033954385376,2.60671155587848
"322",1,3,1.96585400071767,1.83904153765586,2.2422382102552
"323",1,3,-1.19860163152197,-1.91131969795575,-0.818919416639674
"324",1,3,-0.389532618606482,0.333426443728957,-0.283754087540798
"325",1,3,2.81947701731525,4.70129876947345,1.93627603309807
"326",1,3,1.52902404196295,0.331939609635062,0.826519904489116
"327",1,3,0.880893628970218,0.480905332041953,0.341526060474257
"328",1,3,0.583466923432727,2.84198426819828,0.843625433816647
"329",1,3,1.64384214312174,3.49974055884381,0.802682796411275
"330",1,3,-2.20986256045055,-3.25456694065839,-2.86750851049747
"331",1,3,1.06219419222497,0.276075534884596,1.15866745719029
"332",1,3,-0.352083782272681,0.0328994577305486,-0.30450959849097
"333",1,3,2.66769470251768,4.28977260294826,3.00878366051641
"334",1,3,-2.37971589053157,-0.94229869540069,-2.40896994501809
"335",1,3,0.352501149047505,1.2027843204462,0.807639842284766
"336",1,3,-0.0591942096746053,0.826115321047023,-0.10535715485385
"337",1,3,1.49422311112394,1.52635691977852,0.473315750709983
"338",1,3,1.24855808223112,-1.36941906408123,0.560245999217263
"339",1,3,-1.39816234185121,-0.395420172023175,-1.07349473957114
"340",1,3,2.28050185492397,1.591106683094,2.47845413662549
"341",1,3,2.48069072367443,2.50142026619761,2.42979332145409
"342",1,3,-1.51709866809272,-2.69056966728138,-1.67185219296888
"343",1,3,0.958083944378107,0.750556392924188,1.44469634741098
"344",1,3,0.24174566984447,-0.728280385816315,0.306872627928138
"345",1,3,1.5017348256711,-1.17835573874894,1.56084273809402
"346",1,3,0.585409639309292,0.0468740838691584,0.720232534267035
"347",1,3,-2.50646289284191,-3.3735220468665,-3.1287379578279
"348",1,3,2.2690584551594,1.17096772621575,2.24119409203756
"349",1,3,-0.704734212169812,-0.0911125615333697,0.182398749214872
"350",1,3,2.69106842433645,3.52038777119493,2.4615064678995
"351",1,3,1.57815988106963,2.93718437451662,1.54359324658182
"352",1,3,0.412974202657474,2.05971586397724,1.68307291102271
"353",1,3,2.2294847088957,1.53557806128407,2.222983085974
"354",1,3,-1.2622883962317,-4.22070096695444,-0.694544719929237
"355",1,3,3.01614611319508,1.81191569665904,2.7137370611626
"356",1,3,0.644656940453085,1.44511587675084,1.52801552281121
"357",1,3,-0.637037246127101,-3.2010766922525,0.261680158406535
"358",1,3,1.73986993982787,0.213348445124903,1.08505500411181
"359",1,3,2.79856538785672,2.41672271408977,2.24529836422688
"360",1,3,4.255852363589,7.8911290125731,3.02960338975507
"361",1,3,0.24619596709061,-0.290713287590889,0.242799013686184
"362",1,3,-0.445442965619821,-1.48151325622771,-0.413725764530524
"363",1,3,-1.58628582530251,-2.15757995289728,-1.36205618077932
"364",1,3,2.35748426641102,2.73936785782055,2.37693862568385
"365",1,3,1.13254387018,1.36776549205848,1.48378830899418
"366",1,3,4.17917069128255,4.68092117425298,3.75779412044069
"367",1,3,4.5256515765346,2.59309777078888,4.76247141859968
"368",1,3,4.06858157074755,3.18745094128468,3.60903779644739
"369",1,3,1.73757930895269,1.81145258866007,1.66903138330773
"370",1,3,-0.960077878197686,0.11235001713557,0.893909460992406
"371",1,3,-0.113126744921704,-2.36612601513857,-0.558648781966661
"372",1,3,0.0254188438564168,1.40385038853198,0.0463869427877555
"373",1,3,1.9843391334914,0.880136787006194,1.73338892130437
"374",1,3,-1.65172415699088,-1.73054427618215,-1.58101396626721
"375",1,3,2.0699279645229,2.43972214195287,1.98881882560487
"376",1,3,2.25290926789455,-1.69880323760648,1.83668898222525
"377",1,3,5.66880022153534,3.40011242639974,5.93660366617922
"378",1,3,-1.09246897129298,-1.99878681154762,-0.777266861351195
"379",1,3,-0.591351063000022,1.34879540983687,0.110227933119924
"380",1,3,0.717386496330876,-1.14368631377501,1.90303441487347
"381",1,3,0.693246826367503,1.23536255551946,0.704191815008904
"382",1,3,0.393294691202178,0.081559539500133,1.32874810709447
"383",1,3,1.92517348220698,-0.267909879540408,1.23420057784065
"384",1,3,-1.60124114397168,-0.438939220044832,-1.50887025233319
"385",1,3,4.09232235365121,2.30723319166872,2.46439107445052
"386",1,3,3.06004624439388,3.35429554407775,2.78707911895928
"387",1,3,-2.32557551187141,-2.85857548082593,-3.15783809814561
"388",1,3,3.95908562130964,3.58273715156936,3.1558021036699
"389",1,3,2.12635369888315,1.1675326974869,2.25405426986287
"390",1,3,5.79878604304857,5.94297892643776,5.38543787402723
"391",1,3,3.9781408484381,4.75925991207618,5.44390481475967
"392",1,3,1.89319021297471,2.27644651521857,1.82158738843809
"393",1,3,4.56332971875744,4.83218563207135,4.73972118044515
"394",1,3,0.268560222438808,0.661075035767433,0.506522539459237
"395",1,3,1.94718109136763,1.1107390904508,1.91121798493398
"396",1,3,-0.334687451162034,-0.112058660137399,0.0433243654444581
"397",1,3,-3.0773686500142,-3.20044912348281,-2.68491167668805
"398",1,3,0.0362840790328166,0.970671303089477,1.24017548308435
"399",1,3,-0.493222394532071,-2.17400616296964,-0.808990306312871
"400",1,3,-0.361489415397263,-2.0382736849434,-0.889430076258315
"401",1,3,0.51433143094999,0.210278813590282,0.146765318889253
"402",1,3,0.424137513342893,-1.1108863491966,-0.151901037497955
"403",1,3,-0.1649735253723,-2.86702475439111,-1.28514184509877
"404",1,3,-1.93148531007611,-2.67754861878064,-1.66005790672791
"405",1,3,3.62397426165178,3.9488291240488,3.19235864845389
"406",1,3,-0.300162527390057,-1.91023403012976,-1.14647600890038
"407",1,3,2.28189721032489,1.86601351631266,1.73867930651037
"408",1,3,1.5125219596865,1.15999287179448,1.82547312751323
"409",1,3,-1.49033700991755,-2.70637605741246,-1.73716014613564
"410",1,3,-0.478462263212037,0.314247535099952,-0.406260063066711
"411",1,3,-2.18212766816379,-2.00585199002317,-1.43329504420473
"412",1,3,6.59802707701214,10.1985028692306,6.57831127879566
"413",1,3,0.0112878815696353,-2.19541781324628,-0.785461039114453
"414",1,3,0.471412287138485,0.874707966010046,0.249848242924337
"415",1,3,-0.15757358516855,2.34863206658429,0.301701801522422
"416",1,3,1.28822414401482,1.66844771704631,0.695088823197695
"417",1,3,2.61941559851736,5.1216710658622,2.32828981843811
"418",1,3,-2.01428194518122,-2.57904448383508,-1.59275945200122
"419",1,3,-4.10081068683792,-2.0990063075258,-4.75075565643753
"420",1,3,3.47913800983862,2.73690146841037,2.97353424171068
"421",1,3,-0.44366554454646,-1.27670432325182,-1.00149095231926
"422",1,3,0.453194122992015,2.56318221961826,0.90702992634281
"423",1,3,2.5008408046853,3.14438349907444,2.06629370304481
"424",1,3,-4.25974025271797,-5.34211019827921,-3.84253645186999
"425",1,3,-1.34057037764235,-1.68051113291298,-1.88571163044341
"426",1,3,-1.26925762663511,0.620531979890074,0.043702094432662
"427",1,3,-2.01499824533108,-2.22811456360671,-1.62676445802122
"428",1,3,1.64158153505018,0.578959827950383,1.29498727522534
"429",1,3,-0.0567406796652986,0.627947274526239,-0.00291925024999803
"430",1,3,2.42713522107331,2.03200674517152,2.4170705494943
"431",1,3,0.574567002997577,-0.581048428589898,0.830979737956993
"432",1,3,1.9429717078593,1.27567512956784,1.74893931248316
"433",1,3,2.67233018887302,2.57951415625454,2.6816480791148
"434",1,3,-0.936840687759607,-1.56126714702114,-1.60833679105624
"435",1,3,2.84201507103833,3.3667801362132,3.47980548916084
"436",1,3,4.11069871126881,5.43440995604146,4.39293352021261
