"","Effect","Heterogeneity","Treated","did","sc","sdid"
"34",1,1,5,2.32991056518147,1.65082308427772,1.40842580210675
"35",1,1,5,0.640451182602547,0.00626486673843629,0.207664955058669
"36",1,1,5,3.00009160359875,2.15455815238544,2.12881294775687
"37",1,1,5,1.66389705456396,1.23509101806628,0.921676759286899
"38",1,1,5,1.04644355359276,-0.13673510001846,0.359426596631267
"39",1,1,5,0.645629179673909,0.52440999809,0.590726760397652
"40",1,1,5,2.34369552760278,2.1216524976224,1.95962112883672
"41",1,1,5,0.880018546947553,0.164710246845051,0.674949278885035
"42",1,1,5,1.8676598199147,1.21276444750069,1.09707022895444
"43",1,1,5,2.37253250948787,2.64696190318207,2.71031903465662
"44",1,1,5,2.31675841691402,2.21602262471365,1.65104540157587
"45",1,1,5,2.97490732109469,1.97802619155605,1.64495069251194
"46",1,1,5,2.27554122494813,2.60994153139895,1.65535065936843
"47",1,1,5,2.46994270158445,1.99312993170876,1.78376438171376
"48",1,1,5,2.13174472757632,0.47130637607253,0.694009457568496
"49",1,1,5,3.19679376189729,1.8288547272235,2.42096599980128
"50",1,1,5,1.7776528760692,0.233803277124937,0.716458856626189
"51",1,1,5,0.0641289006890493,-0.140368022776398,-0.098677574524961
"52",1,1,5,1.56548517150141,0.257412248912581,0.524587970260487
"53",1,1,5,0.0617719176964366,0.490076527446009,0.563304567706168
"54",1,1,5,2.06830338894268,1.61917151957177,0.683933425143021
"55",1,1,5,2.34654046487843,0.974377596291087,0.661613991409912
"56",1,1,5,2.86658052458829,1.91173297151694,1.87320348689064
"57",1,1,5,1.34590460735998,2.03949561042791,2.02199400396323
"58",1,1,5,2.73587457610351,1.37823888788414,0.918653685935866
"59",1,1,5,2.74635121225887,1.61643397717365,1.6472058363223
"60",1,1,5,1.67382263742931,1.08070121529701,0.669027543283795
"61",1,1,5,2.59874399591805,1.46018109866633,1.68851633651924
"62",1,1,5,0.0518500164701667,0.596484577920893,0.248652818900481
"63",1,1,5,2.4595719480525,0.194890800690376,1.01845759112188
"64",1,1,5,2.72592479104215,1.88005085039926,2.13374630363223
"65",1,1,5,0.61015789659264,-0.689655722733291,-0.366812822311917
"66",1,1,5,-0.734389510337942,0.0322736186335118,-0.300363236115973
"67",1,1,5,-0.374484192139217,1.32739537158241,-0.138401101503564
"68",1,1,5,2.54464147386871,2.06471038208172,2.48264051777385
"69",1,1,5,1.97253518962274,1.3073115744696,1.28365298754577
"70",1,1,5,1.65556803086749,1.78027060265887,1.28728283566272
"71",1,1,5,0.613390722772667,0.233438959803862,0.173301373004318
"72",1,1,5,2.50930446059104,0.339803973122091,0.931722814709953
"73",1,1,5,1.43262833074878,-0.806684408752103,-0.432457263014278
"74",1,1,5,2.85509512837639,2.1723879693067,2.28172271431989
"75",1,1,5,2.98218399876204,0.924715212938378,1.43306388235922
"76",1,1,5,1.57612734374493,0.559086201197277,0.744784017970171
"77",1,1,5,1.55798311480605,1.65097177992291,2.23866369178037
"78",1,1,5,2.69530255655059,2.97218061345258,2.51298662681426
"79",1,1,5,1.11749733303925,1.13450953264173,1.28491745980561
"80",1,1,5,2.23787162956471,1.37390052283205,1.30306624536985
"81",1,1,5,2.10352785067286,1.97259342334978,1.35279607869675
"82",1,1,5,0.968927964268345,0.860892946987438,0.92850728612487
"83",1,1,5,2.25353661516584,1.52793448004246,1.80392140531727
"84",1,1,5,2.90030635892734,1.38935648631541,1.72019773535406
"85",1,1,5,3.4565175928561,1.15482651454616,1.97685542219116
"86",1,1,5,1.7930295467227,1.15916589776569,0.931619262952176
"87",1,1,5,0.437864493088111,1.23731705115496,0.494076045441515
"88",1,1,5,0.81526967928715,0.647036215820571,0.897514122464436
"89",1,1,5,3.71151694044354,2.10975235821723,1.83927807960689
"90",1,1,5,1.80027375549681,0.38738377350216,0.667918634800331
"91",1,1,5,-0.525466378598303,-0.805189044887659,-0.376240932278036
"92",1,1,5,2.7413729127832,1.33936668508606,1.49744939725902
"93",1,1,5,1.12099365480148,0.428279918555678,0.176701421638954
"94",1,1,5,0.918256881714706,-0.0279976179436463,-0.00804797583148655
"95",1,1,5,1.36143181710224,1.11804125222155,0.620250600909746
"96",1,1,5,2.17871283512081,1.73346257539282,1.50945956108256
"97",1,1,5,0.110033186251851,-0.260355862784111,-0.0196898204767468
"98",1,1,5,-0.00530941281549871,0.0588975645227419,-0.025577765186559
"99",1,1,5,0.852443922941381,1.31628030140801,0.914971509563253
"100",1,1,5,0.567039548047337,1.03937741118998,0.659339988267939
"101",1,1,5,2.28829142579971,1.33645535658803,1.66585848483651
"102",1,1,5,0.886118676751244,0.610125108274013,0.937898594667756
"103",1,1,5,1.69650771491572,1.66085379119504,0.989702190077333
"104",1,1,5,0.804406960335652,0.256045647685698,-0.276583749225146
"105",1,1,5,1.0522379640311,-0.0311831757247275,0.886588469516517
"106",1,1,5,1.65037059343833,2.33754915206601,2.44753736792081
"107",1,1,5,1.93791146936048,1.47581217311373,1.37615660257091
"108",1,1,5,1.19632784134492,1.79474251000272,1.87910117178856
"109",1,1,5,0.216381941050054,0.301215794171654,0.378970996328449
"110",1,1,5,3.14885376088226,2.50874519777511,1.82112101906683
"111",1,1,5,1.63694052332207,0.0440048948658862,0.442563358432147
"112",1,1,5,1.45572864954226,1.05657773716104,1.09579728933274
"113",1,1,5,2.46105256640341,1.32435246779373,1.67318169951665
"114",1,1,5,1.81744871541667,0.974125778634163,1.36365537771204
"115",1,1,5,0.743938355682092,0.673217032464289,0.518150150280197
"116",1,1,5,2.18144097883938,1.62220280199623,1.50594375835182
"117",1,1,5,1.19090261031703,0.721912575451622,0.561180544930328
"118",1,1,5,2.20647780362995,1.26998308876126,1.79753675157105
"119",1,1,5,2.75597560873838,1.98809465867917,1.73034893774211
"120",1,1,5,1.39932676417586,1.91742160039079,1.40740888496837
"121",1,1,5,2.55620106100447,1.74088082600388,1.99216460050737
"122",1,1,5,2.49290373412044,2.32934322445532,1.72283021477234
"123",1,1,5,3.00805204882063,1.10328508091461,1.11704546398915
"124",1,1,5,2.75771946820316,1.85568155912757,2.13391300172214
"125",1,1,5,2.34772872091123,1.38193480117176,1.05305582695473
"126",1,1,5,0.626487376281262,0.190835535388846,0.0777432666051839
"127",1,1,5,0.387497103461157,-0.672688248984595,-0.293977909294254
"128",1,1,5,0.225861252561089,-0.453107393107739,-0.269957884624569
"129",1,1,5,2.81115288850938,1.72827911282781,1.94990933677179
"130",1,1,5,2.24172636140975,0.886720758589083,1.88122789837924
"131",1,1,5,1.86148891835177,1.12887625094825,0.772682666783478
"132",1,1,5,2.73843195840856,1.89710014082454,1.47963144617984
"133",1,1,5,0.857165726998805,0.938845636267062,0.498576829348109
"134",1,1,5,2.70554512190765,1.84579339287815,1.5989212961695
"135",1,1,5,1.7586863421304,1.57040677028643,1.8413943015323
"136",1,1,5,0.413349929720861,0.363835746217647,0.672575493919885
"137",1,1,5,1.66998200260484,2.52491127588596,1.01187706224288
"138",1,1,5,3.22029399130318,1.51321654625396,1.68617223178988
"139",1,1,5,0.925638606536894,0.746477880334821,1.16414007675461
"140",1,1,5,2.45548532130323,1.49552502470773,2.16199346539134
"141",1,1,5,2.29392670548845,1.76366942672753,1.62932763120184
"142",1,1,5,2.03584043549291,1.362968837392,1.65302643543803
"143",1,1,5,0.563747851074785,1.14299450074778,0.766567524968353
"144",1,1,5,1.59994049644525,1.59526573453717,1.7637191439485
"145",1,1,5,1.81799704649016,1.08687371048769,1.05243077905937
"146",1,1,5,1.87150566837999,2.14270510581936,0.659492907853685
"147",1,1,5,2.33561231747946,2.88051862954838,1.73588062347909
"148",1,1,5,1.27501458844037,1.61140639647653,1.54264922722897
"149",1,1,5,1.82739067832756,1.19061561758739,1.17593669307303
"150",1,1,5,1.00999361616957,0.922600513191782,0.488102052732003
"151",1,1,5,2.17877158112891,2.96683011468288,2.05101288133232
"152",1,1,5,1.64676180469619,1.9342914664391,1.40938013486772
"153",1,1,5,2.8736522506719,2.03544656802769,2.07358118879883
"154",1,1,5,2.26068060310539,2.30012799254471,2.27112790917326
"155",1,1,5,3.54113515826607,2.84776621988505,2.86431147397225
"156",1,1,5,1.75497278755741,0.805250840893225,1.29112368800358
"157",1,1,5,3.19989685014199,3.20559064859807,2.53191375574685
"158",1,1,5,2.15005077628058,1.50893029202741,1.02801006281696
"159",1,1,5,1.86345757729782,1.20324565514207,1.54052659962584
"160",1,1,5,0.156688551978106,-0.6579819364206,-0.679256781552237
"161",1,1,5,0.352466673913722,0.106618082973287,0.811153721434376
"162",1,1,5,0.0917938453444067,0.668560190676454,0.635847772745951
"163",1,1,5,2.47861843611867,0.816148908152703,0.903264730762431
"164",1,1,5,-0.952892770383444,-0.493719338950362,-0.559602317865718
"165",1,1,5,2.1779606527153,-0.158942961220564,0.485909611141297
"166",1,1,5,1.627255722311,1.17789174398157,1.00206276465609
"167",1,1,5,2.19196866031341,1.34355430483973,1.45808516035761
"168",1,1,5,2.2214284884724,0.387595892874757,1.11524766596963
"169",1,1,5,1.46007863611543,1.27511742417331,0.759499717680816
"170",1,1,5,1.72061300011041,-0.000260578002762843,0.295502817219489
"171",1,1,5,2.85143548590723,2.36003199781908,2.44550791327664
"172",1,1,5,2.30557873092868,1.21787677775726,1.84202134081777
"173",1,1,5,0.5680237510255,-0.34020463232222,0.625968169160407
"174",1,1,5,1.49418928251732,1.14266801451293,1.25696348207006
"175",1,1,5,1.3672597005688,0.669520360768947,1.05538918234443
"176",1,1,5,0.409780483016145,1.21377517030658,0.944483393671352
"177",1,1,5,2.66579817197895,2.04452798497145,1.85748964030072
"178",1,1,5,1.56736267033666,0.659805569831874,1.28513537422531
"179",1,1,5,0.858449261987897,0.229067808554549,0.552815860331165
"180",1,1,5,2.89411706204009,1.50091589711581,1.3242870452082
"181",1,1,5,0.79839707385646,0.332090391213887,0.483651813329256
"182",1,1,5,-0.346155279033946,0.107402480135402,0.522479697396332
"183",1,1,5,1.46622673615784,-0.165316330085594,0.350550226675212
"184",1,1,5,3.17982560496451,1.47663974653011,1.66256304577791
"185",1,1,5,1.22596596253757,1.08782387049161,0.906530745730862
"186",1,1,5,2.27604281942015,1.06175874801891,1.25652070651441
"187",1,1,5,0.016688374200585,0.669827526233999,0.459973629583663
"188",1,1,5,1.64678924463471,1.58632149676496,1.55129303316972
"189",1,1,5,0.956790577206697,0.903733910501152,0.806106761997694
"190",1,1,5,1.59894574388966,1.71099812234803,1.46562412209087
"191",1,1,5,3.8001516518925,1.61911493164319,1.71368103040916
"192",1,1,5,1.32389193286838,0.673187456794426,1.16314680178494
"193",1,1,5,1.7991312972889,0.832615793812779,1.6714431381394
"194",1,1,5,2.79626926390518,2.25346271637748,2.5337214687844
"195",1,1,5,1.39354631849853,1.47405802969425,0.89361363616697
"196",1,1,5,2.03176520139736,1.57235771290734,1.08651551059508
"197",1,1,5,2.35345828361516,2.07382422357199,1.8083152799767
"198",1,1,5,1.65548648489948,1.92293753027212,1.36234709418443
"199",1,1,5,2.10895599123109,2.08846051789859,1.67840902226836
"200",1,1,5,-0.0393110124559243,1.02736074342826,0.659136773874571
"201",1,1,5,0.488745668643145,1.08912848044529,0.576724166750656
"202",1,1,5,1.7312076932197,2.26545454391159,1.82619045311852
"203",1,1,5,1.47079615094695,1.05336605754696,0.982576555984128
"204",1,1,5,3.53476140108229,1.27315188311547,1.79175201025312
"205",1,1,5,0.146620887185576,0.718978954508271,0.507019742758324
"206",1,1,5,1.41474028048651,0.626339339388214,0.767423831191057
"207",1,1,5,3.83920401974226,3.34545477822514,3.52900289965609
"208",1,1,5,0.646087147573342,0.0347007001781188,0.438217404232268
"209",1,1,5,1.92460795902649,-0.0255168320111907,0.652498402612414
"210",1,1,5,2.61822745986014,1.4451199764472,1.29292849847131
"211",1,1,5,0.369483638646033,0.639032044268563,0.40909861785903
"212",1,1,5,1.18741448241895,2.02027732848728,0.968306096945399
"213",1,1,5,2.55993777385761,1.55878049845093,1.06048626861541
"214",1,1,5,0.659043173944097,1.09806166898511,0.291176391155988
"215",1,1,5,2.38557891156831,2.54369487183558,2.14287947742038
"216",1,1,5,1.25701299032195,0.110602746681339,0.481122427922828
"217",1,1,5,1.794501473971,0.928910701592752,1.03565672791756
"218",1,1,5,1.61874463652311,1.75077244721845,2.03558868839794
"219",1,1,5,1.82064601020708,1.93558792750754,1.14367915264115
"220",1,1,5,2.29794729555489,2.53902568695393,2.70303398778299
"221",1,1,5,1.90906446565496,0.405887492143296,1.14910399985863
"222",1,1,5,-0.120392217695848,0.646335908072571,0.454998549112785
"223",1,1,5,2.16427287282302,2.37555517619775,1.50606774059054
"224",1,1,5,2.59711270448313,2.81916187015961,2.55934025238478
"225",1,1,5,1.02081620388652,1.10900532901126,0.927118860057848
"226",1,1,5,-0.207220385247351,0.628926933747355,0.697497180368698
"227",1,1,5,1.38088861772136,-0.710082168696012,0.615844595512686
"228",1,1,5,1.75358860646216,0.525098317702549,0.829035910155468
"229",1,1,5,2.34816828946404,1.41911311705517,1.29325465337888
"230",1,1,5,2.79125871177643,1.9865953970819,1.41885789647101
"231",1,1,5,1.96349224433548,2.72975823140909,1.95282683807166
"232",1,1,5,0.485143459412973,0.479131866936496,1.07808458420288
"233",1,1,5,1.90731334983483,1.60622947128017,1.61923719114497
"234",1,1,5,2.01895204666495,1.28509090132631,1.36900215729268
"235",1,1,5,-1.37045331936251,-0.0929650382819677,-0.654723875028948
"236",1,1,5,0.776947440795881,0.133852022771391,0.00566723737245856
"237",1,1,5,0.946363884340552,0.682637575070839,0.574690399429734
"238",1,1,5,2.92431032270694,1.24801033106886,1.65452524206258
"239",1,1,5,1.41161172666882,0.0263595380708226,0.824536991380639
"240",1,1,5,2.40887358533896,1.36929748920608,1.50481849488326
"241",1,1,5,1.86168804393748,1.0315654203168,0.847546382203464
"242",1,1,5,1.62029026221791,2.33640572835132,2.21304737366551
"243",1,1,5,2.00963172722774,1.82286471617094,1.35076890061632
"244",1,1,5,1.26520784466274,1.18147935234843,0.461688054172356
"245",1,1,5,1.25082968123656,1.13604883906849,0.716912782327392
"246",1,1,5,1.54963158835746,0.762046241633781,0.483076662618184
"247",1,1,5,2.12381235991035,1.53080008515085,1.52644823456542
"248",1,1,5,1.73488641593027,0.942060203218397,0.806183844401222
"249",1,1,5,2.04157953018305,2.08633034320702,2.03629172347983
"250",1,1,5,2.10947820912991,1.32024821627359,1.36645769750354
"251",1,1,5,1.79543638287096,1.93321209846652,1.81546716538701
"252",1,1,5,4.08895675820623,1.965708941751,2.11110546006406
"253",1,1,5,1.74920086551701,0.3578976782293,0.796392680059945
"254",1,1,5,0.264802962298952,0.0233764809466546,0.423851794413207
"255",1,1,5,0.41178577407701,-0.129562988682172,0.176779022490669
"256",1,1,5,-0.578504916747912,-0.2582601790915,-0.475872925987252
"257",1,1,5,1.92234683157677,0.922244086585477,1.1951024996448
"258",1,1,5,1.37348294526674,0.992250889198753,1.19711867605046
"259",1,1,5,0.588383101048743,0.367606588467169,0.291467559527417
"260",1,1,5,2.82854465668063,1.71994433304438,2.2244776142232
"261",1,1,5,0.463889456262648,0.705313717512679,0.535402764510726
"262",1,1,5,0.853075133741702,0.756371079126907,0.363268251624146
"263",1,1,5,2.83426984808384,1.75577315510795,1.47012580111909
"264",1,1,5,1.12740811884858,0.751919732049591,0.876174892329982
"265",1,1,5,-0.0297789814636867,0.382970001451107,0.11177639699295
"266",1,1,5,2.25740527449697,0.425342286751733,0.943008018993359
"267",1,1,5,1.50740179641694,1.24445806905021,1.03522945262296
"268",1,1,5,2.02798364159934,1.67409889056857,1.3943349868285
"269",1,1,5,1.69131457039816,1.18117153562532,0.577274985239324
"270",1,1,5,2.03798268228344,2.24414858617955,1.47064145875542
"271",1,1,5,1.40146394783904,0.0373427856544208,0.738742862956153
"272",1,1,5,3.03562808859397,2.95887506401938,2.80963702609909
"273",1,1,5,0.956956053437278,0.993521316228856,0.675222274050174
"274",1,1,5,-1.10630179956741,-0.513155436447276,-0.74452311634182
"275",1,1,5,2.53019375880923,1.35586812591572,1.67485727532694
"276",1,1,5,1.06505323927739,1.04809534436566,1.03046862012038
"277",1,1,5,1.68533298645977,0.372794057639379,0.648089801245301
"278",1,1,5,4.44686647302964,3.15360609752573,2.99749791895085
"279",1,1,5,0.494488701387025,-0.19853602706412,0.40468472476735
"280",1,1,5,1.14355527119525,0.881425483282769,1.08653346618024
"281",1,1,5,0.730210682222896,0.67911941242059,0.426593667857028
"282",1,1,5,1.37941157212761,1.20731942833769,1.04859638440268
"283",1,1,5,1.57376323255257,1.24101405283054,0.80082348940767
"284",1,1,5,2.748085005014,2.66887867746571,2.66505685415072
"285",1,1,5,0.376463101335324,-0.241599691878748,-0.430645898082901
"286",1,1,5,1.32149402839358,0.00917849081645483,0.440341510046482
"287",1,1,5,2.31296310492913,2.3719664739927,1.65350653835608
"288",1,1,5,2.2693754791114,1.86476357161941,1.52580168910931
"289",1,1,5,1.99881474262796,0.467646237306329,0.78837621188199
"290",1,1,5,-0.535635352640939,-0.62573717724474,-0.563823914378469
"291",1,1,5,1.93920152315473,1.83890553139408,1.64349655821892
"292",1,1,5,0.345576771584579,0.442249022583299,0.525015129043136
"293",1,1,5,1.57694216503277,1.02291289585329,1.66904160603471
"294",1,1,5,1.54674591498559,1.36828061887557,1.30013801687369
"295",1,1,5,3.07744544968449,2.08954192952468,2.10197766808826
"296",1,1,5,1.96809273374485,0.244511971152479,0.87039101127752
"297",1,1,5,3.44769958818937,2.12219644621626,1.89944834085232
"298",1,1,5,2.66685290853604,1.96646857104353,1.40309020414318
"299",1,1,5,0.869613753240958,0.699096879172767,0.19032146602219
"300",1,1,5,1.44663285573987,0.135364983471653,0.37487158543547
"301",1,1,5,3.61472676261137,2.30465522819953,1.74653386647491
"302",1,1,5,0.0889730131251074,-0.06582910332733,0.328476609002851
"303",1,1,5,-0.23118437742554,-0.424617310960457,-0.721752963991173
"304",1,1,5,0.597789699087192,0.445716134598636,0.457952609852734
"305",1,1,5,1.77632643634516,2.16232318939779,1.52656276857016
"306",1,1,5,1.2004063362805,1.20960054052616,0.570331767392064
"307",1,1,5,1.35029984867727,0.065662652480768,0.117549535459921
"308",1,1,5,0.462971726434061,-0.830749576239255,-0.742886415700966
"309",1,1,5,2.12638776832017,1.80028083117555,1.81469480775741
"310",1,1,5,0.867882066905865,1.21101693551799,0.771400070126813
"311",1,1,5,1.70042457380047,1.41037697321605,0.886625994898726
"312",1,1,5,2.10607786047822,0.0453656041094296,0.76224784630856
"313",1,1,5,2.1080074746817,0.734222650084896,1.10334138272533
"314",1,1,5,1.47332623994894,1.03627914333786,0.89676026280482
"315",1,1,5,1.19203724781124,1.39742014573661,0.510680368666131
"316",1,1,5,1.65482303943899,2.00219859728064,1.73119022356146
"317",1,1,5,1.87954384188905,1.30328540542467,1.56522283298206
"318",1,1,5,0.414189689278665,0.369473848770258,0.416851983883503
"319",1,1,5,2.00196466162782,0.793754339251205,0.713627868256796
"320",1,1,5,2.14338234012771,1.25113097996455,1.29419470653129
"321",1,1,5,2.02602978261023,0.45109884701538,0.81516732033792
"322",1,1,5,3.22653566371508,2.22442222534759,2.41738541460034
"323",1,1,5,1.03154548990498,-0.121489301347611,0.321814702983475
"324",1,1,5,1.27336077727435,1.2413049620821,1.18200115045785
"325",1,1,5,1.44913819108769,2.51854881696783,1.45477090250382
"326",1,1,5,0.436785604213194,-0.108849519500747,-0.189972849188567
"327",1,1,5,2.89575845511981,1.94292007873044,1.74720386256696
"328",1,1,5,0.623660348636281,-0.128583756325155,0.108822922524074
"329",1,1,5,1.97719820822261,1.20765471441725,1.69794441203325
"330",1,1,5,1.76618259794641,0.771903148074666,1.23288479740483
"331",1,1,5,0.0998957009017793,1.06516882267544,0.80707316068371
"332",1,1,5,1.19154438053438,0.0343045792113828,0.434203983724688
"333",1,1,5,1.68663420243115,0.181716963768201,0.609232356875239
"334",1,1,5,1.73826658509797,1.36311722859536,0.594031088080357
"335",1,1,5,0.184694439831159,0.637009203815133,0.376824960805052
"336",1,1,5,0.163616863886739,0.588393524865344,0.894107414885087
"337",1,1,5,1.40057674589541,0.715639730520713,0.782733798959994
"338",1,1,5,0.165874349595958,0.0835060626449635,0.810961653067391
"339",1,1,5,3.0243182147374,1.92198830780757,2.32663129636902
"340",1,1,5,2.24286935953953,1.29201560852698,1.43464266916967
"341",1,1,5,2.30245074039682,0.458334874171431,0.677959992794245
"342",1,1,5,1.98503118918604,1.71626183314465,1.57154417399172
"343",1,1,5,3.17826920250577,1.8936017490121,1.71489490211422
"344",1,1,5,1.35872250162329,1.52299795124597,1.17390520558905
"345",1,1,5,0.655810942904691,0.380306327198153,0.193796497561534
"346",1,1,5,2.09476684193106,1.73487417321303,1.48158575932539
"347",1,1,5,1.53390416450569,1.63476364122416,1.17506294202588
"348",1,1,5,2.31568479528042,2.31454310538206,2.64091678181197
"349",1,1,5,1.21270302807324,-0.555422095146326,0.0697769261536289
"350",1,1,5,2.19768357293826,0.78162263629686,1.03392331897705
"351",1,1,5,1.33331991595605,-0.0110226336580436,0.7251879272652
"352",1,1,5,0.193913283091974,-0.808987743253302,-0.901588423424122
"353",1,1,5,2.01607277084779,1.15970443662141,1.45058960532621
"354",1,1,5,1.40396800257585,1.09349665355598,0.78675228437485
"355",1,1,5,0.283805722781957,0.947551373307047,0.114418042453808
"356",1,1,5,1.63996248118515,1.82664365411165,0.753846771613259
"357",1,1,5,3.43314063872926,1.96914453755086,1.93932113928629
"358",1,1,5,3.37348587425816,3.00419940245037,2.15769394332973
"359",1,1,5,1.631748012087,1.66590117291758,1.39623839262842
"360",1,1,5,1.70148718930884,1.73150189299494,0.774023877775241
"361",1,1,5,2.31365345526834,2.28585817457221,1.88272521198674
"362",1,1,5,0.469076649305536,0.936251749514345,0.288553183079274
"363",1,1,5,2.21170910696761,0.928952824300839,1.23696609315222
"364",1,1,5,0.901574018247357,0.364649367330049,-0.115139218394089
"365",1,1,5,2.47998560221967,1.94959194067775,1.80329283494901
"366",1,1,5,3.87437486659957,2.28798621061631,2.63819478675969
"367",1,1,5,2.25345506771213,2.32729673991844,1.18230395466379
"368",1,1,5,1.98889517770751,0.760389478032749,1.25683622653195
"369",1,1,5,2.94503261286577,1.43041215125487,1.77861449437852
"370",1,1,5,1.51388352619825,1.05163765535629,1.19919387206433
"371",1,1,5,0.0938503735878022,-0.133921164635135,0.0621702374354189
"372",1,1,5,2.79783225870751,0.478927219827503,0.9637993092361
"373",1,1,5,1.82086995735062,0.407907703444498,0.880039376163798
"374",1,1,5,0.394808179416688,1.63596694112528,1.21446401791428
"375",1,1,5,1.49319834871009,1.64194797469631,1.4195686094054
"376",1,1,5,1.23848045001664,0.82093687637943,0.664937662591557
"377",1,1,5,2.22825503269299,1.98959898714593,1.54879190754025
"378",1,1,5,2.38210654757429,0.308730495037927,0.818984672684357
"379",1,1,5,1.95645179903172,2.1874679992287,1.22254920318648
"380",1,1,5,1.24779577143982,0.715430305155715,0.677231914686834
"381",1,1,5,2.08265755922991,1.12193830914014,1.31298954159453
"382",1,1,5,-0.477231816734282,-0.655988204427533,0.239951505942
"383",1,1,5,1.88125662026094,1.6497511715026,1.33566223999163
"384",1,1,5,1.66537992764556,0.8092095064298,0.594167202664566
"385",1,1,5,2.43289512418684,0.616752797803227,0.364748150606146
"386",1,1,5,1.36168446440748,0.681349373613868,1.29707019859722
"387",1,1,5,2.83782051336233,2.40913402470925,2.19932071694047
"388",1,1,5,0.611177817436725,1.56111071536792,1.35562140999535
"389",1,1,5,1.68961993237631,1.58096640685538,1.78716726932761
"390",1,1,5,1.99798711683624,1.93853197355264,1.69115258541973
"391",1,1,5,0.590037275728307,0.103057699183096,0.299995216497712
"392",1,1,5,2.14250212077351,0.811894411297426,1.40103107378738
"393",1,1,5,0.586467944233502,-0.18925227965346,-0.488538171280128
"394",1,1,5,0.577883053623739,0.795351555700073,0.628917692565828
"395",1,1,5,2.31161748324159,1.53638974179606,1.47691261924361
"396",1,1,5,0.616790270767331,0.0113521052163863,0.0907593099819188
"397",1,1,5,2.32804077687817,1.14065081910918,0.915316504619552
"398",1,1,5,3.51714531554083,1.5162594452773,1.95535110476267
"399",1,1,5,0.897707015231675,-0.0214662541355312,0.189008100146184
"400",1,1,5,1.80419127875013,1.46202515942722,1.03497399045671
"401",1,1,5,1.18659205399784,0.97516607451055,0.577501651746324
"402",1,1,5,2.42128046923147,0.647105194437663,0.970447912667548
"403",1,1,5,2.14480678939249,1.22144497689063,1.51525334675049
"404",1,1,5,0.818743783204622,-0.330567244396946,0.114552837395218
"405",1,1,5,1.35060581869796,0.980634318273185,1.21382164436491
"406",1,1,5,0.366820741150014,0.141128478360618,-0.316938479549766
"407",1,1,5,-0.703516073579368,0.530579866511041,1.32042711244526
"408",1,1,5,2.94031037557196,1.75504942487893,1.43759942229148
"409",1,1,5,1.20955429319956,1.80611880197523,1.46855155007187
"410",1,1,5,0.453922543335959,0.0308224874777001,0.45342941434508
"411",1,1,5,3.37158653549557,2.2244020746564,2.39291039808578
"412",1,1,5,0.336967555085159,0.246817486601837,0.281399492348304
"413",1,1,5,2.53114117546803,1.31785260648876,1.68324882777689
"414",1,1,5,3.54866586045759,2.48124763893696,2.56676173563882
"415",1,1,5,1.54961522692258,0.450202428616768,0.58467641271333
"416",1,1,5,3.0024586087911,1.71602602970691,1.57493423595773
"417",1,1,5,0.735745188579671,1.31070957383352,1.25466575020387
"418",1,1,5,2.07506770056814,0.240618207480643,0.0262951609927285
"419",1,1,5,0.756056644913009,0.658481470052565,0.772291733533118
