"","Effect","Post Treated Trend","did","sc","sdid"
"55",1,0.2,2.77278266039408,1.44915965132634,1.9191387948728
"56",1,0.2,-0.107620385695866,0.30350715646357,0.191430113808472
"57",1,0.2,1.68047853714505,1.80249733915298,1.54167648709871
"58",1,0.2,1.47787625448053,2.09012296005852,1.4343413656208
"59",1,0.2,1.46054331074195,1.13770977743326,1.19944717761435
"60",1,0.2,0.785827514271857,0.863420195148103,0.457875514676773
"61",1,0.2,0.308537461240481,1.45384167691113,1.38703459130315
"62",1,0.2,2.02927279932778,2.43596362597774,2.07870556212675
"63",1,0.2,1.61406227491461,1.9798736277512,1.71081526002635
"64",1,0.2,1.49105206350594,0.874156795813238,1.38411672088217
"65",1,0.2,1.50921154545584,0.912714130455631,1.20861907974543
"66",1,0.2,0.802538438311063,1.16271907221556,1.38702374054651
"67",1,0.2,0.937022164622873,1.30077267787248,1.32980111100051
"68",1,0.2,1.701313064067,2.8174535060834,2.07419097056543
"69",1,0.2,2.37167848799633,1.97707652365481,1.75208113220286
"70",1,0.2,1.65689568263895,1.8386217508742,1.50019303196948
"71",1,0.2,0.797491688967342,1.1336063158919,1.38313627512062
"72",1,0.2,-0.862076368776936,-0.00911853078360833,-0.269102762334492
"73",1,0.2,1.33759898773826,1.97869846061906,1.64768703140252
"74",1,0.2,0.579524370630179,1.22601232083444,1.09423807177517
"75",1,0.2,1.19744392537568,1.96908347249182,2.23600619129153
"76",1,0.2,0.992215070224076,0.736058857835015,0.731864636993465
"77",1,0.2,1.24105699077591,1.15303772941422,1.54396790844243
"78",1,0.2,0.795402838978126,1.19012693885991,1.80758138968799
"79",1,0.2,1.03605152937013,1.67443064407545,1.57403523979115
"80",1,0.2,0.635717297756775,0.451457504759004,0.493703123633101
"81",1,0.2,0.263448730885072,0.0789378872218865,0.579039440013511
"82",1,0.2,1.59864570561168,1.65836251694696,1.65751557492013
"83",1,0.2,1.41814573660641,1.63457026679056,1.63522087681739
"84",1,0.2,1.39672958110697,1.48545093601559,1.30332724428082
"85",1,0.2,1.3862837388192,1.80042844628988,1.78266040103143
"86",1,0.2,-0.735248213639084,1.51441269610351,0.916861864276965
"87",1,0.2,1.9392549454611,1.16467410318016,1.58657915995261
"88",1,0.2,1.78826625485017,0.626717804825193,1.3830803997011
"89",1,0.2,1.68362550363149,0.625949196195365,1.28288480024305
"90",1,0.2,1.54594283005917,1.13567692186909,1.45027565370792
"91",1,0.2,1.96613860762497,1.30833040088904,1.37022005814853
"92",1,0.2,2.15167041757887,3.22961547889381,1.97821736943045
"93",1,0.2,2.81004277241149,2.5394281211764,2.32160267835678
"94",1,0.2,1.13104522791906,0.288452473165149,0.588918124439206
"95",1,0.2,0.908136794678432,0.959754694596495,1.07713747999308
"96",1,0.2,1.68143563870273,0.477930829881229,1.06409808235583
"97",1,0.2,0.275914955082625,0.686735523544139,1.01626359483377
"98",1,0.2,0.130981590916637,2.27928346120307,1.16402509244095
"99",1,0.2,0.424052155647424,1.41368698662427,1.09975416259627
"100",1,0.2,1.9783232706613,1.85920076029117,1.80868996910656
"101",1,0.2,1.15543023679754,1.72886560210106,0.901766766912245
"102",1,0.2,1.49500192892771,0.754571033655397,0.987929636142243
"103",1,0.2,0.795982566914264,0.689295100209034,0.513765515811934
"104",1,0.2,1.6546246894222,1.14518407350053,1.34789730657631
"105",1,0.2,1.91811128958419,1.16224526505228,1.33698184820607
"106",1,0.2,0.12746633467955,0.282027133069469,0.224147543402247
"107",1,0.2,1.60791155990683,2.232791588634,2.03975435053878
"108",1,0.2,1.0877295619656,1.56880646925045,1.56213923947418
"109",1,0.2,0.958583192132127,1.31001424229173,0.948520201623944
"110",1,0.2,1.75152080037791,2.89913493441866,2.49410121950768
"111",1,0.2,1.17055858823506,0.853599876183017,0.566899755424204
"112",1,0.2,1.35681455503066,0.550065998584502,0.5840977653266
"113",1,0.2,0.711528884218333,1.35789931861061,1.32492589249272
"114",1,0.2,0.913871119000187,0.519913101668356,0.502240749050806
"115",1,0.2,1.41241364739662,0.966238182293687,0.684074781379236
"116",1,0.2,0.782342936387495,0.640553042663367,1.44608383350267
"117",1,0.2,0.604549583055166,1.279849299984,0.871422792376868
"118",1,0.2,1.05635098854515,1.50163478483372,1.60696121083644
"119",1,0.2,1.36211353069669,0.608676161589951,0.952434215554677
"120",1,0.2,1.72416817434381,2.30811926243282,2.43382477287491
"121",1,0.2,0.057347321853152,1.36358781749342,0.924861078546238
"122",1,0.2,1.41002182936685,1.33143484271129,1.53348580289149
"123",1,0.2,1.05661106183237,1.32019570028499,1.52276506915446
"124",1,0.2,1.87535620842104,1.55019102179711,1.06905254328878
"125",1,0.2,3.30538379925283,1.87762409274035,2.46242551182154
"126",1,0.2,1.34824389038418,1.10702271386266,2.07965617536222
"127",1,0.2,0.172985472832906,0.848582162711439,1.09043806046098
"128",1,0.2,1.27129947502454,0.792029983530644,0.859688349404873
"129",1,0.2,2.85411162434553,2.50578376477182,2.51001007423167
"130",1,0.2,1.18122728789173,0.875249587704475,1.16389444779291
"131",1,0.2,1.2556123611264,1.84170019068569,1.29873120922423
"132",1,0.2,1.08585102223189,0.685917883388373,1.05045529121146
"133",1,0.2,0.767906344835513,0.27503329806778,0.919360550841186
"134",1,0.2,0.517576670455099,1.53619375357673,1.45499776771741
"135",1,0.2,1.54887555840645,2.40314644331571,2.15055102992444
"136",1,0.2,1.2062586585756,1.37253408982635,1.48868230353618
"137",1,0.2,1.58906733416338,-0.238996703770731,0.173877809709646
"138",1,0.2,2.79042160390583,2.32382827190858,1.89255922075899
"139",1,0.2,0.860195827595901,0.332600483295572,0.823812066059202
"140",1,0.2,0.0259173037744279,0.897510284312033,0.947619455679634
"141",1,0.2,0.0682130951160248,1.47147963785072,0.671093833948094
"142",1,0.2,1.36993263627284,0.570237225163488,1.12382206916982
"143",1,0.2,0.539498382140328,0.177992450020384,0.430052097833563
"144",1,0.2,2.42074639546893,2.2752059571677,1.14176762142205
"145",1,0.2,1.02083070170496,1.1055589228224,1.36653924471936
"146",1,0.2,1.53659534827596,1.23349801520896,1.39179395389607
"147",1,0.2,0.521120745344387,0.0181484884393261,0.705052772681158
"148",1,0.2,2.01801581411975,1.99911548027157,1.69512596429851
"149",1,0.2,-0.977272884176656,-0.628823760887347,-0.310448115242563
"150",1,0.2,1.91239772863278,1.17790164736954,1.35853673721689
"151",1,0.2,-1.10484647961695,-2.12201624273019,-0.0435784482566202
"152",1,0.2,1.54431220863731,1.22926180915256,1.55050663096659
"153",1,0.2,0.289522595870408,1.39523401548473,0.905915042084945
"154",1,0.2,0.585958324209545,0.88781575012982,0.952849947472114
"155",1,0.2,0.607856764485437,0.83544517776616,0.645603475089797
"156",1,0.2,0.930835371143761,1.80058722609983,0.593566308715711
"157",1,0.2,-0.341562448351849,0.583259656524192,0.735429254961256
"158",1,0.2,2.04856509705492,1.98697000723468,1.58068921606931
"159",1,0.2,0.404226857862174,-0.0228395342232065,0.443975651489977
"160",1,0.2,1.59528706055017,1.49033940681298,1.81383299772211
"161",1,0.2,0.0575927503244251,0.809619599495513,0.904167814700926
"162",1,0.2,1.09036234070979,0.524402750766511,1.04557113993521
"163",1,0.2,1.08938219541392,2.15479570815644,1.44862244642122
"164",1,0.2,3.02649157348511,2.86878701507935,2.93948801825848
"165",1,0.2,0.60293112454266,0.688818461846111,1.0524428872848
"166",1,0.2,0.415334331532389,0.716772935653556,0.852840914461388
"167",1,0.2,1.13426451512795,0.719337236975851,1.33778479336456
"168",1,0.2,1.58142277480975,1.10244629431393,1.29226707399299
"169",1,0.2,2.73212240459513,2.77974837263138,2.93195674627295
"170",1,0.2,0.767522420297997,1.099469282707,0.822791532782724
"171",1,0.2,1.21838084587135,-0.276922410778575,0.594242217347016
"172",1,0.2,0.319021285500957,0.528296124592544,0.471565659637275
"173",1,0.2,1.7232528855914,0.616286078360741,0.903682653947186
"174",1,0.2,1.42561436756521,0.933713132004472,0.85934161051293
"175",1,0.2,1.70003772678647,2.2432867847798,2.00431247604067
"176",1,0.2,4.17129523602618,2.38925005531025,2.51838339599553
"177",1,0.2,0.141243730339973,0.539397722888764,0.600603568661376
"178",1,0.2,-0.0266528139011732,0.0469626573111376,-0.136375434090793
"179",1,0.2,1.75201367901261,2.91131805999846,2.36509709875303
"180",1,0.2,1.95924673280616,1.11490045058823,1.20846012898646
"181",1,0.2,2.43828751977175,2.28793638257024,2.28340187522061
"182",1,0.2,1.89365295017035,1.68690523904944,1.45289779025918
"183",1,0.2,1.75838480632153,1.86427165680219,1.78705016067313
"184",1,0.2,1.61402540546881,2.9307464403588,2.45348672138485
"185",1,0.2,1.39163609058952,1.41961189576313,1.28371880372762
"186",1,0.2,1.16311940809965,0.560997794543394,1.50115445247403
"187",1,0.2,0.836618955505844,1.08840051066031,1.0242629450432
"188",1,0.2,1.76159062373697,0.612236934536936,1.36031209790397
"189",1,0.2,0.723782819817317,1.16330311626844,1.39461262598231
"190",1,0.2,0.796965219692987,1.40295128804893,1.29752129290488
"191",1,0.2,0.737958388425301,0.0179466839448361,0.349910723397954
"192",1,0.2,1.56722305364136,2.56536217224768,1.3549875394394
"193",1,0.2,0.308725495173416,0.510829696929741,0.132411799046542
"194",1,0.2,3.01237856108579,1.89183101724457,1.97363501528393
"195",1,0.2,1.01201515505747,1.22345613316901,1.03443181444785
"196",1,0.2,1.3464462250375,3.17751799864167,2.21681172756627
"197",1,0.2,2.39132596553227,1.56522559489086,1.80039108544605
"198",1,0.2,0.846741203127626,1.47503501583203,0.464968061200763
"199",1,0.2,2.1270068098083,2.33368534670765,2.21960092825342
"200",1,0.2,-0.126806167489387,1.31358533525479,0.695717659345195
"201",1,0.2,0.660581170330241,0.325758510667972,0.549712494069347
"202",1,0.2,1.338496618889,-0.291477126032105,0.414116255853459
"203",1,0.2,0.853926527599165,0.39498976172024,0.361855057638707
"204",1,0.2,1.63216180726673,-0.00607063008285176,0.620754666613238
"205",1,0.2,1.68405829337932,1.59421041857205,1.46915548011049
"206",1,0.2,1.3130868862982,1.21025234394232,1.29859721238623
"207",1,0.2,0.190246690024144,1.28059931563926,1.14129383888088
"208",1,0.2,2.45005949606913,1.49425357525173,1.75579554040997
"209",1,0.2,1.1890606032932,2.39285037403748,1.29110821988383
"210",1,0.2,1.43210427444871,0.742992670751441,0.940068824905427
"211",1,0.2,2.33790274401721,1.47131756485685,1.52192490912871
"212",1,0.2,1.41714133109963,1.06103817462244,1.35628054145658
"213",1,0.2,1.59816151852813,1.85309213502757,1.58215553511912
"214",1,0.2,0.667916569807323,0.938775598856585,0.613140396627202
"215",1,0.2,1.74794400026858,0.879142118565639,1.12059384038215
"216",1,0.2,2.30393061064736,1.86762519703763,2.04788004327888
"217",1,0.2,1.4085545572592,1.42413063772625,1.81478640054465
"218",1,0.2,1.51745198081562,1.87064901439329,1.59366569587851
"219",1,0.2,1.75708257186593,1.75672273489697,0.949925325911208
"220",1,0.2,1.97443933019679,0.433080087999634,1.52096766173756
"221",1,0.2,0.39108118537106,1.86329158756766,1.55522741635888
"222",1,0.2,1.35342830975924,1.48123771449305,1.02481160426559
"223",1,0.2,0.942782487757346,1.3226384438288,1.30502201247086
"224",1,0.2,2.09077521562619,1.88096930113554,1.21463341768124
"225",1,0.2,1.12699901032303,2.18880149826007,1.24318189063629
"226",1,0.2,1.0187493286447,1.01874359561384,1.21608033756059
"227",1,0.2,1.13801943416456,0.935342397385149,1.2400446440424
"228",1,0.2,1.74580471200845,0.572696354107645,1.15753624411849
"229",1,0.2,1.36073496167069,1.76045886117846,1.51694552179199
"230",1,0.2,0.0480162377388859,0.0305204084107716,0.275729562959366
"231",1,0.2,1.86663274234736,2.29149465524885,2.22601356443667
"232",1,0.2,0.79477472667578,1.01632958178556,1.40431854729349
"233",1,0.2,4.54258671564613,2.57718866824228,2.8631097748977
"234",1,0.2,0.266449042388674,0.827329778786395,0.788639844567724
"235",1,0.2,0.960043400062775,1.69851700343914,1.35776935971033
"236",1,0.2,1.42410197437036,1.22419483362043,1.36601718831705
"237",1,0.2,0.962835801475591,0.472166240724174,0.733879530667347
"238",1,0.2,-0.114136083361717,1.68062609863458,0.598311732669634
"239",1,0.2,-0.315400408607298,-0.232020211488003,0.286320866784579
"240",1,0.2,3.58065321024311,3.43920977880496,2.79607751713028
"241",1,0.2,1.03393840589332,0.740669377437853,1.00917369835412
"242",1,0.2,0.206180050758488,0.333603774130308,0.110624888413394
"243",1,0.2,1.43632701167856,1.1796775414169,1.1553960585463
"244",1,0.2,1.12247878505349,1.50148264856786,1.04208889178196
"245",1,0.2,1.18972253489541,1.82277474898345,1.40614899683387
"246",1,0.2,0.388697445257884,0.964915518434827,0.910661675571564
"247",1,0.2,2.92935127697008,1.28350684504389,1.75718794751867
"248",1,0.2,0.88323489043238,1.73740023415379,1.09095563079194
"249",1,0.2,0.678392646798636,0.8128524575509,0.884212940001078
"250",1,0.2,1.65938740675424,1.25882556105097,0.997128262314188
"251",1,0.2,2.42517112621933,1.32615431108429,1.92942145370927
"252",1,0.2,0.410017312941053,0.310916380052808,0.642803058752587
"253",1,0.2,2.97036982201015,1.67881904549772,1.92599567999691
"254",1,0.2,2.10426515619444,1.87659869922113,1.66237006651595
"255",1,0.2,1.04460357876358,0.678804959090728,0.428978221945241
"256",1,0.2,1.57885393322765,1.03465311965305,1.0836446006211
"257",1,0.2,1.03325259912524,1.39923117925862,1.77092111933919
"258",1,0.2,0.554841691172058,1.57135745367582,0.842354580790746
"259",1,0.2,1.25729781950371,1.31702530315513,1.52638416609607
"260",1,0.2,3.33362144643834,2.58890970286103,2.78350399263946
"261",1,0.2,1.46474859131904,0.968499649430409,0.978735444789392
"262",1,0.2,1.09291406394059,0.993016245947258,0.473004762780074
"263",1,0.2,1.37403106692846,1.66028652845186,1.69605388409828
"264",1,0.2,1.06534665364376,1.01699409581875,1.27630264294595
"265",1,0.2,0.939667249099753,0.873081962579189,0.931793011722329
"266",1,0.2,1.69897393342249,1.02374941262664,1.62401612720114
"267",1,0.2,1.44686310142816,2.42175314805198,1.9120285265017
"268",1,0.2,1.94081136038987,1.26264244611175,1.91897428575525
"269",1,0.2,0.902275204434583,0.796422152275357,1.12972231983398
"270",1,0.2,1.08648365778866,1.21161729723398,1.13936486932032
"271",1,0.2,1.23207452330797,1.35549678885864,1.6289200893568
"272",1,0.2,1.96783105411238,1.09218585258882,1.25933169009983
"273",1,0.2,1.25831419946124,1.35658418515445,1.40074955183907
"274",1,0.2,0.495227326873503,0.533052529751831,1.09201878252617
"275",1,0.2,1.48516201118565,0.979434568409061,1.61603782789567
"276",1,0.2,1.71859321523844,0.887945635595432,0.319213455587889
"277",1,0.2,2.52634466321986,0.567314240736195,1.30074743692378
"278",1,0.2,2.18586108190172,1.53376168620668,1.94526642988559
"279",1,0.2,2.96742077460692,1.2731689944556,1.80665258568413
"280",1,0.2,2.14583447807998,1.54993107581666,1.57686690078766
"281",1,0.2,1.18606096361527,0.34475537723433,0.201466963675501
"282",1,0.2,0.355619451059019,0.0574203614066587,0.060065606556986
"283",1,0.2,2.84892982261837,3.09638449803582,2.4538533057901
"284",1,0.2,1.17722278711679,1.29465469158707,1.10576151601103
"285",1,0.2,1.77126666545912,1.19039599427019,0.852783431448907
"286",1,0.2,1.25134290577197,0.667585931461031,0.961830096814822
"287",1,0.2,0.575421235124859,1.19657785438374,0.856686822001395
"288",1,0.2,1.23368844217583,1.00729040918828,0.653558639363647
"289",1,0.2,1.52915836484958,1.5296113645697,1.71325078343842
"290",1,0.2,1.92598708013103,1.29057052921957,1.14771980213582
"291",1,0.2,1.18543893015634,0.975530937729212,1.18738120386786
"292",1,0.2,1.00661999705835,1.26846382611892,0.82906693608974
"293",1,0.2,2.0916110371986,0.680422220338642,1.46929585520146
"294",1,0.2,0.81623868327285,0.111488309678541,0.202488270705956
"295",1,0.2,0.393351672560753,0.496395836697008,0.301834755487313
"296",1,0.2,1.15026520140943,0.262469660233302,0.168791744748121
"297",1,0.2,2.02019687028376,1.48148022382316,1.80892836777806
"298",1,0.2,1.62156199121611,2.2153983982798,1.66383100126323
"299",1,0.2,0.147070743171279,0.292362977621325,0.0146665831773672
"300",1,0.2,0.325162087563399,1.15393716087043,1.06288375556264
"301",1,0.2,0.173449647971759,-0.157929147979225,1.22627499272695
"302",1,0.2,1.13416418467236,1.61391767935263,1.68541754997964
"303",1,0.2,1.84492701478378,1.32142704612739,1.17007217804582
"304",1,0.2,2.17538960356751,1.38836798565241,1.25977595904579
"305",1,0.2,-0.176010913097739,1.30285223758229,0.688833088542195
"306",1,0.2,1.16457788517998,0.995656703760994,1.2444547312096
"307",1,0.2,0.16607243798308,1.55309490911297,1.54852722716432
"308",1,0.2,0.0704074578322341,0.591308998182095,0.361940199837693
"309",1,0.2,1.45751015665242,1.42507708173115,1.38522644696014
"310",1,0.2,4.18305235712119,1.66053960970136,2.25284176114697
"311",1,0.2,3.4391771744235,1.60201551239688,1.61614755668558
"312",1,0.2,1.08338617087395,0.321999287089426,0.757574924887426
"313",1,0.2,1.21165548983013,1.34783050562692,1.52992818382412
"314",1,0.2,0.489289552700959,0.769079080504442,1.17702230038993
"315",1,0.2,1.97324223843734,1.47826371363285,1.31952992032581
"316",1,0.2,2.28948535876755,1.58601242257769,2.47622961568746
"317",1,0.2,0.798139382700641,0.624108111385544,1.1016531720222
"318",1,0.2,0.122837026604624,0.249919631304188,0.6888156071526
"319",1,0.2,0.402345116840136,0.63397404079229,1.03331754055347
"320",1,0.2,0.711882884711379,1.64704757913364,1.46735943375005
"321",1,0.2,1.48538582019256,0.928121144886198,0.724468894694644
"322",1,0.2,1.34250530137732,0.667713761492496,0.886244260826355
"323",1,0.2,2.52608645622886,2.32435886088566,1.82220185595788
"324",1,0.2,1.32646269532638,0.930575468347929,0.527633677539797
"325",1,0.2,1.59282130916505,1.53809265206736,1.63627052424447
"326",1,0.2,2.45502476923218,0.708545575208578,1.28328599865158
"327",1,0.2,2.66504903087966,1.93715263287667,1.51225546057386
"328",1,0.2,0.636417865657132,-0.237111842381644,0.692649982849292
"329",1,0.2,2.07243502297931,1.35855056663795,1.59204571599119
"330",1,0.2,1.08429224057439,0.220421343471293,0.371126711051597
"331",1,0.2,1.69214867804655,0.914577352851293,1.13588820801728
"332",1,0.2,0.185908601728579,-0.230131424054246,0.234102574583434
"333",1,0.2,0.416500777659943,1.12986014943683,0.863724774646388
"334",1,0.2,0.660489743904689,0.522694655775291,0.659489198961357
"335",1,0.2,0.564167325573411,1.08805467028609,0.842365592111545
"336",1,0.2,1.11766335607938,1.68887683179413,1.73450290510379
"337",1,0.2,-0.44893238461178,-1.20288260795345,-0.337732156750451
"338",1,0.2,0.529474258617194,0.693431201622,0.565394776115889
"339",1,0.2,1.77272814740139,0.712636119725266,0.637754250877919
"340",1,0.2,0.64928257659506,0.771324238371138,1.2554534224501
"341",1,0.2,2.50681882079495,3.09717717305494,2.64831866447575
"342",1,0.2,2.13007297420764,1.19803850099631,1.29786461493743
"343",1,0.2,2.05645798259265,0.646001055166415,0.761313366524315
"344",1,0.2,0.864931023498644,0.96867707207321,0.858272421798845
"345",1,0.2,1.08966304788941,3.1431096892984,2.26837246254674
"346",1,0.2,0.993463004997977,1.43365877806566,1.12700629397336
"347",1,0.2,1.84833535451738,1.30189966724179,1.52443204463378
"348",1,0.2,1.16119780641254,2.17696546775587,1.65710109491031
"349",1,0.2,1.57400678229569,1.01148818733867,1.29588220397136
"350",1,0.2,2.7045864226926,1.14247341337589,1.55105002185668
"351",1,0.2,1.41470532544514,1.34978033681558,1.54610050623005
"352",1,0.2,0.915401436687432,0.977621310993865,1.41013634632361
"353",1,0.2,1.25447248165059,0.462817552860381,0.998647748225563
"354",1,0.2,-0.679946457889592,0.328583132961626,0.250418811457544
"355",1,0.2,1.12741120479516,1.60262949034306,1.08585350442743
"356",1,0.2,1.42375982660459,1.62809378775224,1.87322677441827
"357",1,0.2,0.490492911781757,1.55861655445902,0.686009915441284
"358",1,0.2,1.3182593294243,0.423517923030374,0.81447747786146
"359",1,0.2,1.62909743378203,0.797012245406729,0.609370868992683
"360",1,0.2,1.190696148677,0.67543806450622,1.25969570301295
"361",1,0.2,1.66601205389277,1.84440316849498,2.21735405812226
"362",1,0.2,-0.175732186731078,1.56053071703039,1.7282387573325
"363",1,0.2,1.72515410550843,1.24065597167422,1.16647195054985
"364",1,0.2,1.16385962309658,1.9076206628591,1.81822988794726
"365",1,0.2,0.517591368335455,0.494577598159237,0.557569742504686
"366",1,0.2,1.14214164585903,1.02833836628853,0.868784100201625
"367",1,0.2,0.40078018452928,1.30995772485907,1.05251985391588
"368",1,0.2,0.556934849781672,0.620337505902065,0.680462465231049
"369",1,0.2,-0.30546137165864,0.534606009528856,0.627828200519557
"370",1,0.2,1.41137828294174,2.84219324054545,1.77107749761624
"371",1,0.2,1.56732290973891,1.57092068545515,1.14119199507975
"372",1,0.2,1.24589145580369,1.68477547561643,1.71560784546374
"373",1,0.2,1.08057462965321,1.53467198234621,1.61090427864008
"374",1,0.2,1.98340351107882,1.11873066230718,1.32033509831739
"375",1,0.2,0.191071902251726,1.03694107689834,1.10105173595677
"376",1,0.2,0.478757864910746,0.535919635159005,0.975184444644376
"377",1,0.2,1.68343407447633,1.45191367890509,1.19768700800254
"378",1,0.2,0.25254919133065,1.21404372669609,1.51527434581949
"379",1,0.2,0.6468777501161,0.764549341743724,0.222805438300279
"380",1,0.2,2.60977416587742,1.72960964351166,1.91143356773931
"381",1,0.2,-0.505326743873951,-0.384707683305737,-0.42680430891468
"382",1,0.2,1.43370812408878,-0.93236350859219,0.547622058750303
"383",1,0.2,1.14289776153394,0.617435847124151,1.16651525857336
"384",1,0.2,2.12633542072592,0.919309946583517,0.804475626811646
"385",1,0.2,1.6333157905676,1.81061206956733,1.43217968940145
"386",1,0.2,0.102477150368911,0.628564679069651,0.560555850416563
"387",1,0.2,2.33305088939679,1.4852530693254,1.8894167620427
"388",1,0.2,1.09911098300507,1.1165348674833,1.08637069335249
"389",1,0.2,1.40845564350357,0.909566413156877,0.906034836792395
"390",1,0.2,1.28057491511859,0.958840619308035,1.26544793808086
"391",1,0.2,0.0807265766974531,1.38157599471564,1.00882563958361
"392",1,0.2,0.19249478785134,0.854997701607441,0.235311804665535
"393",1,0.2,0.563159445643559,1.20699776462217,1.07930852781056
"394",1,0.2,1.61501172248632,1.6298329159497,1.34425656776735
"395",1,0.2,0.667034271862111,1.32200232459653,1.42946726877354
"396",1,0.2,0.908600844478648,0.874473540215665,0.608185425778835
"397",1,0.2,-0.505486246105027,-1.15239024198913,-0.617918235016863
"398",1,0.2,0.877745192603297,1.20404577385646,0.907780071995928
"399",1,0.2,1.40704141368893,0.928383695405018,1.59656630569121
"400",1,0.2,0.862195883988934,1.45463805586311,1.42238061743718
"401",1,0.2,0.48469882833952,0.733947894332064,0.771835058246072
"402",1,0.2,-0.548350574460313,0.107073365713298,-0.287279594281151
"403",1,0.2,2.25475313157599,1.60911537658988,1.61599445323348
"404",1,0.2,2.04755675379739,1.53755441752471,1.5432361539097
"405",1,0.2,0.843452594961469,0.602786440293126,0.499488240129424
"406",1,0.2,0.208630547721677,1.14636932315515,0.717670227103045
"407",1,0.2,1.45600425446768,0.658763611355483,0.55313802239032
"408",1,0.2,0.248135050682016,0.377604916093753,0.928996550943109
"409",1,0.2,-0.723607274743199,-0.499492523388478,-0.679181696474765
"410",1,0.2,1.28599228394424,0.501760768047826,0.596673551448984
"411",1,0.2,1.07271885244378,1.79267757615865,1.23559859814321
"412",1,0.2,1.17418841161586,1.40303921683827,1.37113411567003
"413",1,0.2,1.90700547047343,2.45720446404858,1.65004554981645
"414",1,0.2,0.538560135293896,2.10618834165061,1.20662006917806
"415",1,0.2,-0.597245699276579,0.0236058634281598,0.101963364406229
"416",1,0.2,0.247364715477281,-0.479175804324751,-0.179408836625141
"417",1,0.2,0.993799975021145,1.0356682949355,1.11628854655118
"418",1,0.2,2.57204608560695,1.84126564433996,2.1844747923893
"419",1,0.2,0.703689750123136,1.85375329388032,1.51365336855766
"420",1,0.2,0.815573968734871,1.63305814852703,1.1690981089514
