"","N","SDiD","SC","TWFE"
"36",10,0.00771307945251465,0.00525999069213867,0.0103068351745605
"37",10,0.0536661148071289,0.195183992385864,0.0107769966125488
"38",10,0.0153679847717285,0.00538086891174316,0.00995492935180664
"39",10,0.0205628871917725,0.00338888168334961,0.0103859901428223
"40",10,0.0152449607849121,0.00892519950866699,0.010167121887207
"41",10,0.0163779258728027,0.00358200073242188,0.0104050636291504
"42",10,0.0141890048980713,0.00392794609069824,0.0104649066925049
"43",10,0.00443005561828613,0.00321412086486816,0.0100860595703125
"44",10,0.0140130519866943,0.00162005424499512,0.0157570838928223
"45",10,0.017333984375,0.193595886230469,0.0111138820648193
"46",10,0.0587618350982666,0.00164008140563965,0.0156528949737549
"47",10,0.0120720863342285,0.194935083389282,0.0109660625457764
"48",10,0.00737404823303223,0.00141096115112305,0.0103671550750732
"49",10,0.0686371326446533,0.00449180603027344,0.010066032409668
"50",10,0.00742602348327637,0.00483608245849609,0.0105669498443604
"51",10,0.010465145111084,0.0033411979675293,0.010936975479126
"52",10,0.0633800029754639,0.00487995147705078,0.0108680725097656
"53",10,0.00655698776245117,0.00143694877624512,0.0107200145721436
"54",10,0.00736403465270996,0.0036318302154541,0.011038064956665
"55",10,0.0114641189575195,0.00463104248046875,0.0164260864257812
"56",10,0.0126059055328369,0.00325703620910645,0.0105800628662109
"57",10,0.0135378837585449,0.00197315216064453,0.0102460384368896
"58",10,0.0225799083709717,0.00317502021789551,0.0106120109558105
"59",10,0.0121018886566162,0.0583779811859131,0.0116469860076904
"60",10,0.00581097602844238,0.00309896469116211,0.0100240707397461
"61",10,0.0151309967041016,0.00419306755065918,0.0105068683624268
"62",10,0.0311210155487061,0.0602209568023682,0.0106849670410156
"63",10,0.0371708869934082,0.00346899032592773,0.0103120803833008
"64",10,0.195749998092651,0.00370383262634277,0.0103919506072998
"65",10,0.0199441909790039,0.00322818756103516,0.0100951194763184
"66",10,0.0232307910919189,0.0180790424346924,0.0105748176574707
"67",10,0.0178329944610596,0.00457501411437988,0.0103869438171387
"68",10,0.0376839637756348,0.194112062454224,0.0100538730621338
"69",10,0.207288980484009,0.194851875305176,0.0100059509277344
"70",10,0.0169401168823242,0.00340700149536133,0.0107929706573486
"71",10,0.0177099704742432,0.00334477424621582,0.00992512702941895
"72",10,0.016193151473999,0.0227479934692383,0.0105941295623779
"73",10,0.0141699314117432,0.191590785980225,0.0108218193054199
"74",10,0.198421955108643,0.113792181015015,0.011962890625
"75",10,0.114751100540161,0.185890913009644,0.0113170146942139
"76",10,0.0202407836914062,0.010545015335083,0.00993108749389648
"77",10,0.0278658866882324,0.0213310718536377,0.010469913482666
"78",10,0.00618195533752441,0.0036320686340332,0.0101590156555176
"79",10,0.0223190784454346,0.00164699554443359,0.0108640193939209
"80",10,0.210274934768677,0.00688004493713379,0.0101339817047119
"81",10,0.0105922222137451,0.00154709815979004,0.0103049278259277
"82",10,0.00602197647094727,0.00137615203857422,0.0107619762420654
"83",10,0.0126240253448486,0.0525979995727539,0.0123248100280762
"84",10,0.0318210124969482,0.194231986999512,0.0109868049621582
"85",10,0.00651812553405762,0.0032961368560791,0.0102231502532959
"86",10,0.0275030136108398,0.00323820114135742,0.0101480484008789
"87",10,0.00587892532348633,0.00333905220031738,0.00976395606994629
"88",10,0.194410800933838,0.192492961883545,0.0107700824737549
"89",10,0.00518393516540527,0.00328779220581055,0.0103840827941895
"90",10,0.119184970855713,0.194159030914307,0.0104219913482666
"91",10,0.0179297924041748,0.00157594680786133,0.0101819038391113
"92",10,0.129936933517456,0.00154614448547363,0.010235071182251
"93",10,0.00541996955871582,0.00148701667785645,0.0111129283905029
"94",10,0.00706195831298828,0.0831239223480225,0.0101869106292725
"95",10,0.263263940811157,0.196587085723877,0.010678768157959
"96",10,0.018510103225708,0.0115249156951904,0.0155849456787109
"97",10,0.0423059463500977,0.0047309398651123,0.0105650424957275
"98",10,0.00745296478271484,0.0183508396148682,0.0106229782104492
"99",10,0.021895170211792,0.00517416000366211,0.0106408596038818
"100",10,0.00857090950012207,0.0931720733642578,0.00986194610595703
"101",50,0.245498180389404,0.236963033676147,0.0109169483184814
"102",50,0.235885143280029,0.233827114105225,0.0104110240936279
"103",50,0.232074975967407,0.0102851390838623,0.0107660293579102
"104",50,0.228142023086548,0.0216150283813477,0.0102040767669678
"105",50,0.0579268932342529,0.234660148620605,0.0107169151306152
"106",50,0.236549139022827,0.0670280456542969,0.0103099346160889
"107",50,0.237055063247681,0.0141100883483887,0.0108208656311035
"108",50,0.238040924072266,0.0180931091308594,0.0106470584869385
"109",50,0.234888076782227,0.234940052032471,0.011584997177124
"110",50,0.243098020553589,0.0352241992950439,0.0105218887329102
"111",50,0.233467102050781,0.0186350345611572,0.0103099346160889
"112",50,0.238909006118774,0.236873865127563,0.0103671550750732
"113",50,0.238110065460205,0.324581146240234,0.0100610256195068
"114",50,0.236738920211792,0.0107321739196777,0.0109889507293701
"115",50,0.237358093261719,0.105965137481689,0.0116899013519287
"116",50,0.232008934020996,0.0283770561218262,0.0102710723876953
"117",50,0.236981868743896,0.0117678642272949,0.0122179985046387
"118",50,0.275787115097046,0.082381010055542,0.011725902557373
"119",50,0.243443965911865,0.0561580657958984,0.00986599922180176
"120",50,0.206765174865723,0.108272075653076,0.0102958679199219
"121",50,0.253890991210938,0.228325843811035,0.0107049942016602
"122",50,0.194043874740601,0.233405113220215,0.0104010105133057
"123",50,0.467926979064941,0.0990500450134277,0.0213329792022705
"124",50,0.235089778900146,0.200178146362305,0.0105381011962891
"125",50,0.170922040939331,0.0080411434173584,0.0101540088653564
"126",50,0.235543012619019,0.0306000709533691,0.0111029148101807
"127",50,0.294784069061279,0.00828790664672852,0.0124959945678711
"128",50,0.248432874679565,0.236212015151978,0.0110099315643311
"129",50,0.238909959793091,0.24009895324707,0.0105841159820557
"130",50,0.238735914230347,0.0198900699615479,0.0224690437316895
"131",50,0.203695058822632,0.223282098770142,0.0102360248565674
"132",50,0.228007078170776,0.236208915710449,0.022212028503418
"133",50,0.255306959152222,0.234002828598022,0.0106768608093262
"134",50,0.251713991165161,0.241132020950317,0.0113861560821533
"135",50,0.132714986801147,0.0127849578857422,0.0109272003173828
"136",50,0.246521949768066,0.236714124679565,0.0105299949645996
"137",50,0.242652893066406,0.248651027679443,0.0118710994720459
"138",50,0.216396808624268,0.272130012512207,0.0113348960876465
"139",50,0.251219987869263,0.0183761119842529,0.0113458633422852
"140",50,0.236794948577881,0.0396389961242676,0.01025390625
"141",50,0.253592967987061,0.00882315635681152,0.010897159576416
"142",50,0.226809024810791,0.0122590065002441,0.0108160972595215
"143",50,0.101116180419922,0.00877213478088379,0.0103681087493896
"144",50,0.157040119171143,0.0709400177001953,0.0106198787689209
"145",50,0.235142946243286,0.235198020935059,0.0105438232421875
"146",50,0.260759830474854,0.236681938171387,0.0106589794158936
"147",50,0.106521129608154,0.237914085388184,0.00998997688293457
"148",50,0.228937864303589,0.233479022979736,0.0108568668365479
"149",50,0.235479116439819,0.0193190574645996,0.0107560157775879
"150",50,0.466603994369507,0.0557968616485596,0.0104188919067383
"151",50,0.238600969314575,0.236238956451416,0.0108859539031982
"152",50,0.234609127044678,0.0209150314331055,0.0105998516082764
"153",50,0.336294889450073,0.0204288959503174,0.0108048915863037
"154",50,0.235976934432983,0.0278151035308838,0.0104939937591553
"155",50,0.258291959762573,0.0398519039154053,0.0102889537811279
"156",50,0.154841899871826,0.0151040554046631,0.010612964630127
"157",50,0.469556093215942,0.0515091419219971,0.0103180408477783
"158",50,0.211244106292725,0.0199859142303467,0.0105891227722168
"159",50,0.230731964111328,0.00872516632080078,0.0102360248565674
"160",50,0.107083082199097,0.0140500068664551,0.0115289688110352
"161",50,0.247246980667114,0.189970016479492,0.0103249549865723
"162",50,0.235612869262695,0.0157229900360107,0.0105140209197998
"163",50,0.234364032745361,0.23393988609314,0.0105929374694824
"164",50,0.117280960083008,0.03621506690979,0.0103499889373779
"165",50,0.138873100280762,0.232707977294922,0.0112371444702148
"166",50,0.226282835006714,0.229063034057617,0.0107700824737549
"167",50,0.235081911087036,0.0415611267089844,0.0217099189758301
"168",50,0.231922149658203,0.0203979015350342,0.0107200145721436
"169",50,0.0613629817962646,0.235484838485718,0.0212771892547607
"170",50,0.236778020858765,0.0181429386138916,0.0102682113647461
"171",50,0.113293170928955,0.158328056335449,0.0100569725036621
"172",50,0.228450775146484,0.018779993057251,0.0107710361480713
"173",50,0.139241933822632,0.230443954467773,0.0117039680480957
"174",50,0.467889070510864,0.23636794090271,0.01065993309021
"175",50,0.237029075622559,0.235143184661865,0.0112838745117188
"176",50,0.240725994110107,0.0487270355224609,0.0111579895019531
"177",50,0.230817079544067,0.0172410011291504,0.0103979110717773
"178",50,0.239151000976562,0.0651290416717529,0.0225808620452881
"179",50,0.114986181259155,0.231355905532837,0.0100750923156738
"180",50,0.234967947006226,0.0155029296875,0.00990700721740723
"181",50,0.233960151672363,0.0114271640777588,0.00990700721740723
"182",50,0.140144824981689,0.236944913864136,0.0107479095458984
"183",50,0.255050897598267,0.01267409324646,0.0108470916748047
"184",50,0.223932027816772,0.0328469276428223,0.0112340450286865
"185",50,0.205535888671875,0.231326103210449,0.0101990699768066
"186",50,0.238993167877197,0.0111260414123535,0.0102510452270508
"187",50,0.132191181182861,0.234189987182617,0.0103890895843506
"188",50,0.252257823944092,0.232391119003296,0.0104739665985107
"189",50,0.228893041610718,0.226541042327881,0.0102469921112061
"190",50,0.321431875228882,0.228012800216675,0.0106720924377441
"191",50,0.234103918075562,0.234217166900635,0.0110440254211426
"192",50,0.0538589954376221,0.0213119983673096,0.0100991725921631
"193",50,0.217324018478394,0.0345118045806885,0.00993704795837402
"194",50,0.452924013137817,0.0683939456939697,0.00994610786437988
"195",50,0.235728025436401,0.0108368396759033,0.0100691318511963
"196",50,0.234584093093872,0.132612943649292,0.0103499889373779
"197",50,0.239707946777344,0.0166349411010742,0.0104579925537109
"198",50,0.236725091934204,0.0263829231262207,0.0108737945556641
"199",50,0.236119985580444,0.035254955291748,0.0107488632202148
"200",50,0.23884391784668,0.0426058769226074,0.0109350681304932
"201",100,0.25297999382019,0.0181369781494141,0.0105440616607666
"202",100,0.276934146881104,0.00935482978820801,0.0105948448181152
"203",100,0.265537977218628,0.0243408679962158,0.010347843170166
"204",100,0.261224985122681,0.0115299224853516,0.0106260776519775
"205",100,0.270085096359253,0.0106408596038818,0.0109200477600098
"206",100,0.271334171295166,0.038661003112793,0.0106749534606934
"207",100,0.259021997451782,0.0142791271209717,0.0104100704193115
"208",100,0.267830848693848,0.0119240283966064,0.0100979804992676
"209",100,0.359155178070068,0.0113232135772705,0.010699987411499
"210",100,0.265156030654907,0.0096900463104248,0.0103349685668945
"211",100,0.272860050201416,0.0114479064941406,0.0102519989013672
"212",100,0.281502962112427,0.0107619762420654,0.0102260112762451
"213",100,0.261543989181519,0.0127208232879639,0.010951042175293
"214",100,0.159302949905396,0.0212109088897705,0.0102329254150391
"215",100,0.263356924057007,0.017117977142334,0.00984597206115723
"216",100,0.27850604057312,0.19945502281189,0.0111830234527588
"217",100,0.282132148742676,0.018153190612793,0.0103669166564941
"218",100,0.275070905685425,0.0119931697845459,0.0106840133666992
"219",100,0.267951011657715,0.0210578441619873,0.0100529193878174
"220",100,0.266639947891235,0.0101990699768066,0.0103151798248291
"221",100,0.252458095550537,0.0138211250305176,0.0102121829986572
"222",100,0.266822814941406,0.0133588314056396,0.0101108551025391
"223",100,0.271132946014404,0.0136010646820068,0.0106990337371826
"224",100,0.272675037384033,0.0127670764923096,0.0108051300048828
"225",100,0.268921136856079,0.014085054397583,0.0113160610198975
"226",100,0.358879804611206,0.0117650032043457,0.0120351314544678
"227",100,0.267266035079956,0.0100650787353516,0.0109889507293701
"228",100,0.257019996643066,0.0136561393737793,0.0101699829101562
"229",100,0.266827821731567,0.0757951736450195,0.0106828212738037
"230",100,0.259413957595825,0.0237851142883301,0.0103099346160889
"231",100,0.269466876983643,0.0365748405456543,0.0102159976959229
"232",100,0.276969909667969,0.0152709484100342,0.0103390216827393
"233",100,0.274871110916138,0.0126340389251709,0.0114209651947021
"234",100,0.254990100860596,0.0104620456695557,0.0103731155395508
"235",100,0.27495002746582,0.0170300006866455,0.0100338459014893
"236",100,0.266204833984375,0.0195012092590332,0.0101068019866943
"237",100,0.264801025390625,0.0248160362243652,0.0105140209197998
"238",100,0.272814035415649,0.0130159854888916,0.00997400283813477
"239",100,0.264881134033203,0.020456075668335,0.0102629661560059
"240",100,0.263082981109619,0.0116958618164062,0.0107021331787109
"241",100,0.270221948623657,0.00992298126220703,0.0100479125976562
"242",100,0.263663053512573,0.0157790184020996,0.0105400085449219
"243",100,0.280776023864746,0.017287015914917,0.0102479457855225
"244",100,0.275325059890747,0.0136361122131348,0.0104689598083496
"245",100,0.265887975692749,0.0177428722381592,0.0109608173370361
"246",100,0.283528089523315,0.0114459991455078,0.0105459690093994
"247",100,0.265278100967407,0.0152378082275391,0.0106239318847656
"248",100,0.264435052871704,0.0352191925048828,0.0108399391174316
"249",100,0.273182153701782,0.0144660472869873,0.0107598304748535
"250",100,0.277225017547607,0.0120508670806885,0.0107040405273438
"251",100,0.266079902648926,0.0240268707275391,0.00991201400756836
"252",100,0.267196178436279,0.0104608535766602,0.00987410545349121
"253",100,0.27532696723938,0.00925302505493164,0.0102231502532959
"254",100,0.263761043548584,0.010789155960083,0.0100469589233398
"255",100,0.269362926483154,0.0103399753570557,0.0107250213623047
"256",100,0.28682804107666,0.0105400085449219,0.0105218887329102
"257",100,0.280467987060547,0.00994014739990234,0.010051965713501
"258",100,0.268781185150146,0.0116341114044189,0.0101678371429443
"259",100,0.272792100906372,0.0150470733642578,0.0107769966125488
"260",100,0.356770992279053,0.0151848793029785,0.0104141235351562
"261",100,0.263592004776001,0.0121200084686279,0.0108020305633545
"262",100,0.270657062530518,0.0117058753967285,0.010455846786499
"263",100,0.264856815338135,0.0203230381011963,0.0106000900268555
"264",100,0.264142990112305,0.0124998092651367,0.0100369453430176
"265",100,0.277488946914673,0.0413358211517334,0.0103490352630615
"266",100,0.274649143218994,0.0116569995880127,0.0108480453491211
"267",100,0.264906883239746,0.0201678276062012,0.0100741386413574
"268",100,0.265451908111572,0.0225789546966553,0.0105130672454834
"269",100,0.274578094482422,0.183237075805664,0.0105659961700439
"270",100,0.27280592918396,0.0106089115142822,0.0106050968170166
"271",100,0.266792058944702,0.0111761093139648,0.0103509426116943
"272",100,0.269845008850098,0.0167758464813232,0.0100059509277344
"273",100,0.260316133499146,0.019402027130127,0.0111241340637207
"274",100,0.263411045074463,0.012876033782959,0.0101659297943115
"275",100,0.276217937469482,0.0102329254150391,0.0101609230041504
"276",100,0.271860122680664,0.0214810371398926,0.0102870464324951
"277",100,0.268235206604004,0.0103719234466553,0.0106849670410156
"278",100,0.278396129608154,0.0206911563873291,0.0101280212402344
"279",100,0.273728847503662,0.0133440494537354,0.0104379653930664
"280",100,0.378399133682251,0.0158450603485107,0.0119609832763672
"281",100,0.384099006652832,0.0219399929046631,0.0133209228515625
"282",100,0.720010042190552,0.0197639465332031,0.0137991905212402
"283",100,0.23369312286377,0.0134580135345459,0.011279821395874
"284",100,0.279957056045532,0.0306918621063232,0.0114679336547852
"285",100,0.29901385307312,0.025054931640625,0.0108251571655273
"286",100,0.285738945007324,0.0106620788574219,0.0105850696563721
"287",100,0.27787184715271,0.271654844284058,0.0100829601287842
"288",100,0.293912887573242,0.0195109844207764,0.012786865234375
"289",100,0.28065299987793,0.0301439762115479,0.0104990005493164
"290",100,0.276870965957642,0.0108540058135986,0.0109767913818359
"291",100,0.279342889785767,0.0106561183929443,0.0102500915527344
"292",100,0.378432989120483,0.0130319595336914,0.0105438232421875
"293",100,0.277122974395752,0.0340399742126465,0.010930061340332
"294",100,0.292872905731201,0.0393249988555908,0.0106689929962158
"295",100,0.277492046356201,0.0111401081085205,0.0105829238891602
"296",100,0.305251836776733,0.0302028656005859,0.0114760398864746
"297",100,0.302031993865967,0.0142331123352051,0.015268087387085
"298",100,0.297415018081665,0.0215258598327637,0.0113110542297363
"299",100,0.29525899887085,0.0456051826477051,0.010404109954834
"300",100,0.330374002456665,0.0142269134521484,0.010181188583374
"301",250,0.416303873062134,0.0228598117828369,0.0115640163421631
"302",250,0.431019067764282,0.019791841506958,0.0111770629882812
"303",250,0.405930042266846,0.0232779979705811,0.0103998184204102
"304",250,0.405014038085938,0.0283529758453369,0.0121381282806396
"305",250,0.409641981124878,0.0205731391906738,0.0109720230102539
"306",250,0.413389205932617,0.0216798782348633,0.0138299465179443
"307",250,0.440589904785156,0.0211410522460938,0.012382984161377
"308",250,0.407357931137085,0.0218880176544189,0.0112221240997314
"309",250,0.405652046203613,0.0283010005950928,0.0105481147766113
"310",250,0.412804126739502,0.0212171077728271,0.0126237869262695
"311",250,0.43039083480835,0.0223288536071777,0.0135059356689453
"312",250,0.488734006881714,0.0305600166320801,0.0112631320953369
"313",250,0.396306037902832,0.0208289623260498,0.0115540027618408
"314",250,0.405401945114136,0.0221598148345947,0.0120868682861328
"315",250,0.3940269947052,0.0267148017883301,0.0108449459075928
"316",250,0.378386974334717,0.0207169055938721,0.0104489326477051
"317",250,0.375297069549561,0.0182590484619141,0.0103449821472168
"318",250,0.376427173614502,0.0280361175537109,0.0106639862060547
"319",250,0.386595964431763,0.0203421115875244,0.0108640193939209
"320",250,0.444626092910767,0.0205860137939453,0.0114798545837402
"321",250,0.421392917633057,0.0205049514770508,0.0109469890594482
"322",250,0.414632081985474,0.0383470058441162,0.0109109878540039
"323",250,0.457724094390869,0.0477719306945801,0.0151679515838623
"324",250,0.473629951477051,0.0332391262054443,0.0188300609588623
"325",250,0.415850877761841,0.0256698131561279,0.012153148651123
"326",250,0.528658151626587,0.0200130939483643,0.0115530490875244
"327",250,0.415882110595703,0.0215680599212646,0.0112740993499756
"328",250,0.40931510925293,0.0227179527282715,0.0113730430603027
"329",250,0.411155939102173,0.0218300819396973,0.0111689567565918
"330",250,0.392323970794678,0.0294308662414551,0.0104999542236328
"331",250,0.396591901779175,0.0269069671630859,0.0111989974975586
"332",250,0.394882917404175,0.0329208374023438,0.0115141868591309
"333",250,0.38624095916748,0.0228841304779053,0.0107810497283936
"334",250,0.381350994110107,0.0267529487609863,0.0109891891479492
"335",250,0.407349824905396,0.0215189456939697,0.0110819339752197
"336",250,0.389971017837524,0.0198049545288086,0.0109028816223145
"337",250,0.385371923446655,0.0287530422210693,0.0105838775634766
"338",250,0.393188953399658,0.0203561782836914,0.010502815246582
"339",250,0.478214979171753,0.0271761417388916,0.0105020999908447
"340",250,0.388349056243896,0.0222229957580566,0.0112109184265137
"341",250,0.377705097198486,0.0203320980072021,0.0105218887329102
"342",250,0.402743816375732,0.0239980220794678,0.0113029479980469
"343",250,0.391756057739258,0.036672830581665,0.0105330944061279
"344",250,0.383424997329712,0.0198791027069092,0.011016845703125
"345",250,0.382565975189209,0.0187358856201172,0.0106120109558105
"346",250,0.399960041046143,0.0188379287719727,0.0106689929962158
"347",250,0.413727998733521,0.0304059982299805,0.0109059810638428
"348",250,0.386557102203369,0.0213539600372314,0.0112969875335693
"349",250,0.381286144256592,0.0267138481140137,0.0104339122772217
"350",250,0.378268957138062,0.0221700668334961,0.0112040042877197
"351",250,0.396963834762573,0.020266056060791,0.0106358528137207
"352",250,0.432382106781006,0.0263159275054932,0.0116839408874512
"353",250,0.448768138885498,0.0229358673095703,0.0111658573150635
"354",250,0.360294103622437,0.0183000564575195,0.0111968517303467
"355",250,0.362144947052002,0.026371955871582,0.0107569694519043
"356",250,0.360596179962158,0.0199379920959473,0.0110039710998535
"357",250,0.360095024108887,0.0212140083312988,0.0115299224853516
"358",250,0.369865894317627,0.0208690166473389,0.011815071105957
"359",250,0.36463189125061,0.0189528465270996,0.0109889507293701
"360",250,0.371711015701294,0.0222470760345459,0.0118420124053955
"361",250,0.360396862030029,0.0276150703430176,0.0118310451507568
"362",250,0.356358051300049,0.0205550193786621,0.011476993560791
"363",250,0.362831830978394,0.0248630046844482,0.0105419158935547
"364",250,0.358922958374023,0.0277950763702393,0.0109450817108154
"365",250,0.366792917251587,0.0252680778503418,0.0109419822692871
"366",250,0.364583015441895,0.0230138301849365,0.0109291076660156
"367",250,0.363523006439209,0.0210061073303223,0.0112988948822021
"368",250,0.440529823303223,0.0239019393920898,0.0111649036407471
"369",250,0.361340999603271,0.019463062286377,0.0106790065765381
"370",250,0.356520891189575,0.0175671577453613,0.0111689567565918
"371",250,0.359596967697144,0.0315661430358887,0.0109150409698486
"372",250,0.358729839324951,0.0232498645782471,0.0108950138092041
"373",250,0.362716913223267,0.0187039375305176,0.0108649730682373
"374",250,0.368299007415771,0.0186989307403564,0.0104711055755615
"375",250,0.359334945678711,0.0193698406219482,0.0105938911437988
"376",250,0.359776020050049,0.0264351367950439,0.0109908580780029
"377",250,0.359940052032471,0.0210840702056885,0.0112271308898926
"378",250,0.365857839584351,0.0281069278717041,0.0107321739196777
"379",250,0.372045993804932,0.0211780071258545,0.0115070343017578
"380",250,0.36235785484314,0.0178759098052979,0.0110080242156982
"381",250,0.356717824935913,0.0210859775543213,0.0106210708618164
"382",250,0.374190807342529,0.0170550346374512,0.0121650695800781
"383",250,0.441989898681641,0.0193719863891602,0.0111448764801025
"384",250,0.384781837463379,0.0204260349273682,0.0102789402008057
"385",250,0.363756895065308,0.0213370323181152,0.0108451843261719
"386",250,0.372275829315186,0.0221459865570068,0.0109059810638428
"387",250,0.361663103103638,0.0222940444946289,0.0126118659973145
"388",250,0.366764068603516,0.0219399929046631,0.0122818946838379
"389",250,0.359241008758545,0.0204899311065674,0.0123229026794434
"390",250,0.361330986022949,0.0184738636016846,0.0111849308013916
"391",250,0.357112884521484,0.0184040069580078,0.0111038684844971
"392",250,0.364609003067017,0.0192759037017822,0.0112450122833252
"393",250,0.362774133682251,0.0198390483856201,0.0106229782104492
"394",250,0.372488975524902,0.0182909965515137,0.0106830596923828
"395",250,0.361829996109009,0.0218560695648193,0.0115559101104736
"396",250,0.35480809211731,0.0256438255310059,0.010875940322876
"397",250,0.369355916976929,0.0256860256195068,0.0115799903869629
"398",250,0.442996025085449,0.0202181339263916,0.0107829570770264
"399",250,0.361963987350464,0.0216169357299805,0.0106217861175537
"400",250,0.360090017318726,0.0269989967346191,0.0104057788848877
"401",500,0.553339958190918,0.0407259464263916,0.011976957321167
"402",500,0.539755821228027,0.033473014831543,0.0111079216003418
"403",500,0.539141893386841,0.0448219776153564,0.0114760398864746
"404",500,0.540380954742432,0.0416610240936279,0.0109999179840088
"405",500,0.550794124603271,0.0352950096130371,0.0109231472015381
"406",500,0.722068071365356,0.035707950592041,0.0105030536651611
"407",500,0.564105033874512,0.0344250202178955,0.0112888813018799
"408",500,0.546095848083496,0.0421309471130371,0.011268138885498
"409",500,0.548643112182617,0.0340380668640137,0.0107998847961426
"410",500,0.562181949615479,0.04209303855896,0.0116629600524902
"411",500,0.546389818191528,0.0412402153015137,0.0113670825958252
"412",500,0.549188852310181,0.0352499485015869,0.0109810829162598
"413",500,0.570607900619507,0.0362751483917236,0.0115768909454346
"414",500,0.639611005783081,0.0449070930480957,0.0118191242218018
"415",500,0.548949956893921,0.0375030040740967,0.0114190578460693
"416",500,0.551315069198608,0.0339279174804688,0.010761022567749
"417",500,0.641580104827881,0.0356218814849854,0.0111949443817139
"418",500,0.549106121063232,0.0332109928131104,0.012333869934082
"419",500,0.55300498008728,0.0329811573028564,0.0114319324493408
"420",500,0.556036949157715,0.0350408554077148,0.0106461048126221
"421",500,0.642704963684082,0.0346341133117676,0.0114719867706299
"422",500,0.546589136123657,0.0392091274261475,0.0105798244476318
"423",500,0.765491008758545,0.0421640872955322,0.0113339424133301
"424",500,0.541908979415894,0.0403900146484375,0.0109298229217529
"425",500,0.543251037597656,0.0448281764984131,0.0117149353027344
"426",500,0.665880918502808,0.032505989074707,0.0113720893859863
"427",500,0.554052114486694,0.04146409034729,0.0102598667144775
"428",500,0.629909992218018,0.0343470573425293,0.0123679637908936
"429",500,0.539093017578125,0.0426421165466309,0.0121262073516846
"430",500,0.546505212783813,0.0501501560211182,0.0106348991394043
"431",500,0.548784017562866,0.0413610935211182,0.0121629238128662
"432",500,0.542852163314819,0.0420658588409424,0.0111689567565918
"433",500,0.543526887893677,0.0398900508880615,0.0110299587249756
"434",500,0.551516056060791,0.0384409427642822,0.0129308700561523
"435",500,0.644580125808716,0.0330359935760498,0.0113229751586914
"436",500,0.541441917419434,0.0410888195037842,0.0108020305633545
"437",500,0.550004005432129,0.0430028438568115,0.0123319625854492
"438",500,0.574739217758179,0.0340759754180908,0.0114090442657471
"439",500,0.558619976043701,0.041935920715332,0.0124621391296387
"440",500,0.542236089706421,0.0433120727539062,0.0112988948822021
"441",500,0.547688007354736,0.0384440422058105,0.0115830898284912
"442",500,0.638031005859375,0.0320198535919189,0.0109639167785645
"443",500,0.545040130615234,0.0414009094238281,0.0113611221313477
"444",500,0.555694818496704,0.0430018901824951,0.0118308067321777
"445",500,0.546466112136841,0.0394508838653564,0.0107460021972656
"446",500,0.541639089584351,0.0421171188354492,0.0111758708953857
"447",500,0.553195953369141,0.046475887298584,0.0109081268310547
"448",500,0.551959991455078,0.0339300632476807,0.0111849308013916
"449",500,0.653666019439697,0.0383729934692383,0.0106449127197266
"450",500,0.535474061965942,0.0418150424957275,0.0110969543457031
"451",500,0.556257963180542,0.0338108539581299,0.0124521255493164
"452",500,0.541240930557251,0.0399668216705322,0.0121109485626221
